x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk
-0.6893,0.4661,0.0463,-0.0424115008235,[[-0.68957219]],[[ 0.46600346]],[[ 0.04635174]],[[  4.36704348e-05]],[[ 0.00223001]],[[-0.00082037]],[[-0.03742326]],[[-0.20849067]]
-0.6894,0.4652,0.0465,0.00261799387799,[[-0.68954858]],[[ 0.46591433]],[[ 0.04636854]],[[ 0.00020342]],[[ 0.00146199]],[[-0.00061754]],[[-0.03382324]],[[-0.16930994]]
-0.6894,0.4652,0.0465,0.00261799387799,[[-0.68952677]],[[ 0.46583057]],[[ 0.04638436]],[[ 0.00033971]],[[ 0.00078401]],[[-0.00043912]],[[-0.03037011]],[[-0.13384194]]
-0.6894,0.4652,0.0465,0.00261799387799,[[-0.68950672]],[[ 0.46575226]],[[ 0.04639915]],[[ 0.00045445]],[[ 0.00019023]],[[-0.00028352]],[[-0.02707616]],[[-0.10191551]]
-0.6894,0.4652,0.0465,0.00261799387799,[[-0.68948839]],[[ 0.46567938]],[[ 0.04641288]],[[ 0.00054948]],[[-0.00032519]],[[-0.00014911]],[[-0.02395055]],[[-0.07334965]]
-0.6894,0.4652,0.0465,0.00261799387799,[[-0.68947171]],[[ 0.46561187]],[[ 0.04642555]],[[ 0.00062658]],[[-0.00076802]],[[ -3.42381040e-05]],[[-0.02099964]],[[-0.04795655]]
-0.6894,0.4652,0.0465,0.00261799387799,[[-0.68945661]],[[ 0.46554965]],[[ 0.04643716]],[[ 0.00068745]],[[-0.00114396]],[[  6.27175908e-05]],[[-0.01822729]],[[-0.02554421]]
-0.6894,0.4661,0.0463,0.0233874119767,[[-0.68944302]],[[ 0.46561402]],[[ 0.04641577]],[[ 0.0007337]],[[-0.00062144]],[[-0.00011589]],[[-0.01283235]],[[ 0.01339839]]
-0.6894,0.4661,0.0463,0.0233874119767,[[-0.68943087]],[[ 0.46567423]],[[ 0.04639629]],[[ 0.00076689]],[[-0.00016366]],[[-0.00026446]],[[-0.00782859]],[[ 0.04696107]]
-0.6894,0.4661,0.0463,0.0233874119767,[[-0.68942007]],[[ 0.46573027]],[[ 0.04637868]],[[ 0.00078847]],[[ 0.00023386]],[[-0.00038586]],[[-0.00320975]],[[ 0.07555769]]
-0.6894,0.4661,0.0463,0.0233874119767,[[-0.68941054]],[[ 0.46578219]],[[ 0.04636287]],[[ 0.0007998]],[[ 0.00057556]],[[-0.00048286]],[[ 0.00103315]],[[ 0.09959245]]
-0.6894,0.4661,0.0463,0.0233874119767,[[-0.6894022]],[[ 0.46583006]],[[ 0.04634877]],[[ 0.00080217]],[[ 0.0008658]],[[-0.0005581]],[[ 0.00491138]],[[ 0.11945743]]
-0.6894,0.4655,0.0464,0.0289724655831,[[-0.68939496]],[[ 0.465793]],[[ 0.04635226]],[[ 0.00079675]],[[ 0.00055077]],[[-0.00048445]],[[ 0.00919179]],[[ 0.14072512]]
-0.6894,0.4655,0.0464,0.0289724655831,[[-0.68938875]],[[ 0.46575823]],[[ 0.04635582]],[[ 0.00078466]],[[ 0.00027313]],[[-0.00041629]],[[ 0.01307854]],[[ 0.15781388]]
-0.6894,0.4655,0.0464,0.0289724655831,[[-0.68938348]],[[ 0.46572574]],[[ 0.04635938]],[[ 0.0007669]],[[  3.04130952e-05]],[[-0.00035362]],[[ 0.01658859]],[[ 0.17112872]]
-0.6894,0.4655,0.0464,0.0289724655831,[[-0.68937908]],[[ 0.46569554]],[[ 0.0463629]],[[ 0.0007444]],[[-0.00017983]],[[-0.00029639]],[[ 0.01974015]],[[ 0.18105508]]
-0.6894,0.4655,0.0464,0.0289724655831,[[-0.68937546]],[[ 0.4656676]],[[ 0.04636634]],[[ 0.00071802]],[[-0.00036003]],[[-0.00024445]],[[ 0.02255227]],[[ 0.18795792]]
-0.6894,0.4655,0.0464,0.0289724655831,[[-0.68937256]],[[ 0.46564187]],[[ 0.04636967]],[[ 0.00068852]],[[-0.00051256]],[[-0.00019765]],[[ 0.0250446]],[[ 0.19218107]]
-0.6894,0.4655,0.0464,0.0289724655831,[[-0.68937031]],[[ 0.46561829]],[[ 0.04637285]],[[ 0.00065659]],[[-0.00063974]],[[-0.00015577]],[[ 0.02723713]],[[ 0.19404686]]
-0.6891,0.4661,0.0462,0.00837758040957,[[-0.68932815]],[[ 0.46567776]],[[ 0.04634392]],[[ 0.00090189]],[[-0.00018576]],[[-0.00037782]],[[ 0.02637063]],[[ 0.17470116]]
-0.6891,0.4661,0.0462,0.00837758040957,[[-0.68928956]],[[ 0.46573313]],[[ 0.04631775]],[[ 0.0011057]],[[ 0.00020869]],[[-0.00055949]],[[ 0.02545372]],[[ 0.15634131]]
-0.6891,0.4661,0.0462,0.00837758040957,[[-0.68925441]],[[ 0.46578445]],[[ 0.04629423]],[[ 0.00127173]],[[ 0.00054796]],[[-0.00070487]],[[ 0.02450173]],[[ 0.13900502]]
-0.6891,0.4661,0.0462,0.00837758040957,[[-0.68922257]],[[ 0.46583177]],[[ 0.04627325]],[[ 0.00140351]],[[ 0.00083635]],[[-0.00081789]],[[ 0.02352824]],[[ 0.12271541]]
-0.6891,0.4661,0.0462,0.00837758040957,[[-0.68919389]],[[ 0.4658752]],[[ 0.04625467]],[[ 0.00150446]],[[ 0.00107805]],[[-0.00090224]],[[ 0.0225452]],[[ 0.10748272]]
-0.6891,0.4661,0.0462,0.00837758040957,[[-0.68916821]],[[ 0.46591487]],[[ 0.04623836]],[[ 0.0015778]],[[ 0.0012771]],[[-0.00096142]],[[ 0.02156306]],[[ 0.09330602]]
-0.69,0.4665,0.0464,-0.0275762021815,[[-0.68926681]],[[ 0.46600488]],[[ 0.04625611]],[[ 0.00078949]],[[ 0.00180944]],[[-0.00073942]],[[ 0.01573886]],[[ 0.04673472]]
-0.69,0.4665,0.0464,-0.0275762021815,[[-0.68935892]],[[ 0.46608735]],[[ 0.04627289]],[[ 0.00010022]],[[ 0.00225312]],[[-0.00054331]],[[ 0.01029777]],[[ 0.00601355]]
-0.69,0.4665,0.0464,-0.0275762021815,[[-0.68944457]],[[ 0.46616253]],[[ 0.04628864]],[[-0.00049697]],[[ 0.00261596]],[[-0.00037149]],[[ 0.00523869]],[[-0.02926823]]
-0.69,0.4665,0.0464,-0.0275762021815,[[-0.68952382]],[[ 0.4662307]],[[ 0.04630331]],[[-0.00100894]],[[ 0.00290551]],[[-0.00022232]],[[ 0.00055714]],[[-0.05951651]]
-0.69,0.4665,0.0464,-0.0275762021815,[[-0.68959681]],[[ 0.46629217]],[[ 0.04631689]],[[-0.00144244]],[[ 0.00312896]],[[ -9.40976984e-05]],[[-0.00375431]],[[-0.08512923]]
-0.69,0.4665,0.0464,-0.0275762021815,[[-0.6896637]],[[ 0.46634729]],[[ 0.04632938]],[[-0.00180402]],[[ 0.00329315]],[[  1.48532324e-05]],[[-0.00770548]],[[-0.10649374]]
-0.69,0.4665,0.0464,-0.0275762021815,[[-0.68972469]],[[ 0.46639638]],[[ 0.04634079]],[[-0.00210003]],[[ 0.00340456]],[[ 0.0001062]],[[-0.01130826]],[[-0.12398463]]
-0.6893,0.4654,0.0464,0.012217304764,[[-0.68968554]],[[ 0.46629137]],[[ 0.04635115]],[[-0.0016855]],[[ 0.00244618]],[[ 0.00018158]],[[-0.00920601]],[[-0.1009508]]
-0.6893,0.4654,0.0464,0.012217304764,[[-0.68964809]],[[ 0.46619224]],[[ 0.04636048]],[[-0.00131124]],[[ 0.00159438]],[[ 0.00024255]],[[-0.00718821]],[[-0.08008646]]
-0.6893,0.4654,0.0464,0.012217304764,[[-0.68961246]],[[ 0.46609912]],[[ 0.04636883]],[[-0.00097528]],[[ 0.0008427]],[[ 0.00029064]],[[-0.00526222]],[[-0.0612929]]
-0.6893,0.4654,0.0464,0.012217304764,[[-0.68957873]],[[ 0.46601206]],[[ 0.04637625]],[[-0.0006756]],[[ 0.00018462]],[[ 0.00032728]],[[-0.00343357]],[[-0.04446546]]
-0.6893,0.4654,0.0464,0.012217304764,[[-0.68954696]],[[ 0.46593106]],[[ 0.0463828]],[[-0.00041007]],[[-0.00038636]],[[ 0.00035382]],[[-0.00170614]],[[-0.02949531]]
-0.6893,0.4654,0.0464,0.012217304764,[[-0.68951718]],[[ 0.46585605]],[[ 0.04638852]],[[-0.00017656]],[[-0.0008767]],[[ 0.00037153]],[[ -8.23158903e-05]],[[-0.01627106]]
-0.6893,0.4654,0.0464,0.012217304764,[[-0.6894894]],[[ 0.46578693]],[[ 0.04639348]],[[  2.70755639e-05]],[[-0.00129271]],[[ 0.00038159]],[[ 0.00143677]],[[-0.00468009]]
-0.6898,0.4662,0.0464,0.0204203522483,[[-0.68953108]],[[ 0.46583149]],[[ 0.04639772]],[[-0.00026206]],[[-0.0008965]],[[ 0.0003851]],[[ 0.00395812]],[[ 0.01301971]]
-0.6898,0.4662,0.0464,0.0204203522483,[[-0.68956964]],[[ 0.46587346]],[[ 0.04640132]],[[-0.00050974]],[[-0.00054541]],[[ 0.00038306]],[[ 0.00629232]],[[ 0.02820982]]
-0.6898,0.4662,0.0464,0.0204203522483,[[-0.68960514]],[[ 0.46591281]],[[ 0.04640433]],[[-0.00071925]],[[-0.00023663]],[[ 0.00037638]],[[ 0.00844293]],[[ 0.04108765]]
-0.6898,0.4662,0.0464,0.0204203522483,[[-0.68963765]],[[ 0.46594952]],[[ 0.0464068]],[[-0.0008938]],[[  3.26747618e-05]],[[ 0.00036589]],[[ 0.01041471]],[[ 0.05184547]]
-0.6898,0.4662,0.0464,0.0204203522483,[[-0.68966729]],[[ 0.46598361]],[[ 0.04640879]],[[-0.00103648]],[[ 0.00026534]],[[ 0.00035233]],[[ 0.01221346]],[[ 0.06066932]]
-0.6898,0.4662,0.0464,0.0204203522483,[[-0.68969417]],[[ 0.4660151]],[[ 0.04641034]],[[-0.00115027]],[[ 0.00046413]],[[ 0.00033637]],[[ 0.0138458]],[[ 0.06773811]]
-0.6895,0.4659,0.0464,-0.0186750229963,[[-0.68967792]],[[ 0.46600358]],[[ 0.04641152]],[[-0.00095898]],[[ 0.00035276]],[[ 0.0003186]],[[ 0.01004308]],[[ 0.0368611]]
-0.6895,0.4659,0.0464,-0.0186750229963,[[-0.6896622]],[[ 0.46599266]],[[ 0.04641235]],[[-0.00078458]],[[ 0.00025314]],[[ 0.00029954]],[[ 0.00648644]],[[ 0.00980811]]
-0.6895,0.4659,0.0464,-0.0186750229963,[[-0.6896471]],[[ 0.46598234]],[[ 0.0464129]],[[-0.00062642]],[[ 0.00016461]],[[ 0.00027964]],[[ 0.00317575]],[[-0.01368531]]
-0.6895,0.4659,0.0464,-0.0186750229963,[[-0.68963267]],[[ 0.46597265]],[[ 0.04641319]],[[-0.00048378]],[[  8.64884827e-05]],[[ 0.0002593]],[[ 0.0001086]],[[-0.033881]]
-0.6895,0.4659,0.0464,-0.0186750229963,[[-0.68961895]],[[ 0.4659636]],[[ 0.04641326]],[[-0.00035589]],[[  1.81091147e-05]],[[ 0.00023884]],[[-0.00271934]],[[-0.05103616]]
-0.6895,0.4659,0.0464,-0.0186750229963,[[-0.68960598]],[[ 0.46595517]],[[ 0.04641315]],[[-0.00024195]],[[ -4.12108831e-05]],[[ 0.00021856]],[[-0.00531405]],[[-0.06540155]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68958027]],[[ 0.46589339]],[[ 0.04641288]],[[ -4.81227186e-05]],[[-0.00046417]],[[ 0.00019869]],[[-0.00118218]],[[-0.03241706]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68955636]],[[ 0.46583629]],[[ 0.04641249]],[[ 0.00011999]],[[-0.00082574]],[[ 0.00017941]],[[ 0.00267743]],[[-0.00358231]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68953422]],[[ 0.46578376]],[[ 0.046412]],[[ 0.0002643]],[[-0.00113084]],[[ 0.0001609]],[[ 0.00626562]],[[ 0.0213945]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68951382]],[[ 0.46573569]],[[ 0.04641144]],[[ 0.00038668]],[[-0.00138424]],[[ 0.00014325]],[[ 0.00958564]],[[ 0.0428017]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68949512]],[[ 0.46569191]],[[ 0.04641081]],[[ 0.00048895]],[[-0.00159057]],[[ 0.00012657]],[[ 0.01264281]],[[ 0.06092191]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68947805]],[[ 0.46565225]],[[ 0.04641015]],[[ 0.00057287]],[[-0.00175427]],[[ 0.00011091]],[[ 0.01544416]],[[ 0.07603018]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68946256]],[[ 0.46561653]],[[ 0.04640946]],[[ 0.00064014]],[[-0.00187955]],[[  9.63158355e-05]],[[ 0.01799817]],[[ 0.08839244]]
-0.6894,0.4655,0.0464,0.0294960643587,[[-0.68944858]],[[ 0.46558454]],[[ 0.04640876]],[[ 0.00069237]],[[-0.00197045]],[[  8.28058737e-05]],[[ 0.02031445]],[[ 0.09826429]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68943604]],[[ 0.46561007]],[[ 0.04640805]],[[ 0.00073112]],[[-0.00165873]],[[  7.03813453e-05]],[[ 0.01719828]],[[ 0.07001513]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68942485]],[[ 0.46563485]],[[ 0.04640736]],[[ 0.00075783]],[[-0.00137364]],[[  5.90298612e-05]],[[ 0.01425827]],[[ 0.04492701]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68941494]],[[ 0.46565875]],[[ 0.04640668]],[[ 0.0007739]],[[-0.00111425]],[[  4.87271020e-05]],[[ 0.01149799]],[[ 0.02280667]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68940623]],[[ 0.46568166]],[[ 0.04640602]],[[ 0.00078059]],[[-0.0008795]],[[  3.94390401e-05]],[[ 0.00891885]],[[ 0.00345935]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68939864]],[[ 0.46570352]],[[ 0.04640539]],[[ 0.00077913]],[[-0.00066825]],[[  3.11239314e-05]],[[ 0.00652041]],[[-0.01330922]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68939208]],[[ 0.46572425]],[[ 0.04640479]],[[ 0.00077061]],[[-0.00047929]],[[  2.37340902e-05]],[[ 0.00430058]],[[-0.02769109]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68938648]],[[ 0.46574383]],[[ 0.04640422]],[[ 0.00075608]],[[-0.00031138]],[[  1.72174566e-05]],[[ 0.00225591]],[[-0.03987457]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68938177]],[[ 0.46576221]],[[ 0.04640369]],[[ 0.00073648]],[[-0.00016323]],[[  1.15189701e-05]],[[ 0.00038177]],[[-0.05004303]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68937786]],[[ 0.46577939]],[[ 0.0464032]],[[ 0.00071267]],[[ -3.35503503e-05]],[[  6.58176303e-06]],[[-0.00132741]],[[-0.05837381]]
-0.6894,0.4659,0.0464,-0.00907571211037,[[-0.68937468]],[[ 0.46579538]],[[ 0.04640274]],[[ 0.00068544]],[[  7.89379315e-05]],[[  2.34818664e-06]],[[-0.00287801]],[[-0.06503742]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68941265]],[[ 0.46581018]],[[ 0.04640233]],[[ 0.00037649]],[[ 0.00017551]],[[ -1.23931704e-06]],[[-0.0014035]],[[-0.05039266]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68944817]],[[ 0.46582382]],[[ 0.04640194]],[[ 0.00010574]],[[ 0.00025742]],[[ -4.23748344e-06]],[[ -1.29558086e-06]],[[-0.03725552]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68948124]],[[ 0.46583633]],[[ 0.0464016]],[[-0.00012947]],[[ 0.00032588]],[[ -6.70162146e-06]],[[ 0.00132533]],[[-0.02554473]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68951188]],[[ 0.46584774]],[[ 0.04640129]],[[-0.00033173]],[[ 0.00038207]],[[ -8.68512443e-06]],[[ 0.00257422]],[[-0.01517673]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68954014]],[[ 0.4658581]],[[ 0.04640101]],[[-0.0005036]],[[ 0.00042713]],[[ -1.02390841e-05]],[[ 0.00374427]],[[-0.00606673]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68956607]],[[ 0.46586745]],[[ 0.04640076]],[[-0.0006476]],[[ 0.00046213]],[[ -1.14119961e-05]],[[ 0.00483523]],[[ 0.0018703]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68958975]],[[ 0.46587584]],[[ 0.04640054]],[[-0.00076615]],[[ 0.00048811]],[[ -1.22495461e-05]],[[ 0.00584762]],[[ 0.00871883]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68961125]],[[ 0.46588332]],[[ 0.04640035]],[[-0.00086157]],[[ 0.00050604]],[[ -1.27944668e-05]],[[ 0.00678263]],[[ 0.01456206]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68963068]],[[ 0.46588995]],[[ 0.04640019]],[[-0.0009361]],[[ 0.00051685]],[[ -1.30864556e-05]],[[ 0.00764201]],[[ 0.0194813]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68964813]],[[ 0.46589578]],[[ 0.04640005]],[[-0.00099186]],[[ 0.00052139]],[[ -1.31621451e-05]],[[ 0.00842797]],[[ 0.0235555]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68966371]],[[ 0.46590086]],[[ 0.04639993]],[[-0.00103088]],[[ 0.00052047]],[[ -1.30551181e-05]],[[ 0.00914311]],[[ 0.02686081]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68967753]],[[ 0.46590524]],[[ 0.04639983]],[[-0.00105504]],[[ 0.00051484]],[[ -1.27959596e-05]],[[ 0.00979033]],[[ 0.02947023]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.68968969]],[[ 0.46590899]],[[ 0.04639975]],[[-0.00106613]],[[ 0.00050517]],[[ -1.24123392e-05]],[[ 0.01037278]],[[ 0.03145342]]
-0.6897,0.4659,0.0464,0.012217304764,[[-0.6897003]],[[ 0.46591215]],[[ 0.04639969]],[[-0.0010658]],[[ 0.00049211]],[[ -1.19291183e-05]],[[ 0.01089379]],[[ 0.03287643]]
-0.6898,0.4663,0.0464,-0.0118682389136,[[-0.68972298]],[[ 0.46596874]],[[ 0.04639964]],[[-0.00114862]],[[ 0.00084827]],[[ -1.13684770e-05]],[[ 0.00810645]],[[ 0.01140013]]
-0.6898,0.4663,0.0464,-0.0118682389136,[[-0.68974331]],[[ 0.46602078]],[[ 0.0463996]],[[-0.00120957]],[[ 0.00114848]],[[ -1.07500542e-05]],[[ 0.00550948]],[[-0.00728397]]
-0.6898,0.4663,0.0464,-0.0118682389136,[[-0.68976142]],[[ 0.4660684]],[[ 0.04639957]],[[-0.00125105]],[[ 0.00139749]],[[ -1.00911001e-05]],[[ 0.00310135]],[[-0.0233789]]
-0.6898,0.4663,0.0464,-0.0118682389136,[[-0.68977745]],[[ 0.46611174]],[[ 0.04639956]],[[-0.0012753]],[[ 0.0015999]],[[ -9.40663329e-06]],[[ 0.00087896]],[[-0.03708438]]
-0.6898,0.4663,0.0464,-0.0118682389136,[[-0.68979152]],[[ 0.46615099]],[[ 0.04639955]],[[-0.00128441]],[[ 0.00176011]],[[ -8.70960355e-06]],[[-0.00116207]],[[-0.04859539]]
-0.6898,0.4663,0.0464,-0.0118682389136,[[-0.68980378]],[[ 0.46618632]],[[ 0.04639955]],[[-0.00128035]],[[ 0.00188233]],[[ -8.01105398e-06]],[[-0.00302725]],[[-0.05810101]]
-0.6898,0.4663,0.0464,-0.0118682389136,[[-0.68981434]],[[ 0.46621795]],[[ 0.04639955]],[[-0.00126493]],[[ 0.00197055]],[[ -7.32028279e-06]],[[-0.00472294]],[[-0.06578346]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.68978287]],[[ 0.46617859]],[[ 0.04639956]],[[-0.0009608]],[[ 0.0015635]],[[ -6.64500151e-06]],[[-0.00079191]],[[-0.03415684]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.689753]],[[ 0.46614103]],[[ 0.04639958]],[[-0.00068877]],[[ 0.00119684]],[[ -5.99148861e-06]],[[ 0.00288221]],[[-0.00648054]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.68972482]],[[ 0.46610536]],[[ 0.04639959]],[[-0.00044705]],[[ 0.00086853]],[[ -5.36473709e-06]],[[ 0.00629993]],[[ 0.01752111]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.68969835]],[[ 0.46607166]],[[ 0.04639961]],[[-0.00023379]],[[ 0.00057644]],[[ -4.76859516e-06]],[[ 0.00946405]],[[ 0.03812078]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.6896736]],[[ 0.46603999]],[[ 0.04639964]],[[ -4.71410521e-05]],[[ 0.00031841]],[[ -4.20589934e-06]],[[ 0.01237937]],[[ 0.05558596]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.68965058]],[[ 0.46601036]],[[ 0.04639966]],[[ 0.00011476]],[[  9.22414276e-05]],[[ -3.67859929e-06]],[[ 0.01505235]],[[ 0.07017723]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.68962927]],[[ 0.46598277]],[[ 0.04639968]],[[ 0.00025375]],[[-0.00010426]],[[ -3.18787428e-06]],[[ 0.01749083]],[[ 0.0821467]]
-0.6895,0.4658,0.0464,0.0286233997327,[[-0.68960963]],[[ 0.4659572]],[[ 0.04639971]],[[ 0.00037162]],[[-0.00027328]],[[ -2.73424105e-06]],[[ 0.01970378]],[[ 0.09173685]]
-0.6896,0.466,0.0464,0.0204203522483,[[-0.68960512]],[[ 0.46596061]],[[ 0.04639973]],[[ 0.00037712]],[[-0.00023093]],[[ -2.31765289e-06]],[[ 0.02059405]],[[ 0.0915501]]
-0.6896,0.466,0.0464,0.0204203522483,[[-0.68960116]],[[ 0.46596393]],[[ 0.04639975]],[[ 0.00037837]],[[-0.00019215]],[[ -1.93759039e-06]],[[ 0.02136256]],[[ 0.09053705]]
-0.6896,0.466,0.0464,0.0204203522483,[[-0.68959773]],[[ 0.46596714]],[[ 0.04639978]],[[ 0.00037593]],[[-0.00015682]],[[ -1.59314361e-06]],[[ 0.0220186]],[[ 0.08881865]]
-0.6896,0.466,0.0464,0.0204203522483,[[-0.68959479]],[[ 0.46597021]],[[ 0.0463998]],[[ 0.00037033]],[[-0.00012479]],[[ -1.28308636e-06]],[[ 0.02257125]],[[ 0.08650606]]
-0.6896,0.466,0.0464,0.0204203522483,[[-0.68959229]],[[ 0.46597315]],[[ 0.04639982]],[[ 0.00036203]],[[ -9.59266840e-05]],[[ -1.00594259e-06]],[[ 0.0230293]],[[ 0.08370098]]
-0.6896,0.466,0.0464,0.0204203522483,[[-0.6895902]],[[ 0.46597595]],[[ 0.04639984]],[[ 0.00035149]],[[ -7.00654861e-05]],[[ -7.60045451e-07]],[[ 0.02340128]],[[ 0.08049596]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.689521]],[[ 0.46596509]],[[ 0.04638388]],[[ 0.00080414]],[[-0.00014005]],[[-0.00013017]],[[ 0.02369533]],[[ 0.07697478]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.68945723]],[[ 0.4659551]],[[ 0.04636938]],[[ 0.00118823]],[[-0.00019929]],[[-0.00023722]],[[ 0.02391925]],[[ 0.07321286]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.68939875]],[[ 0.46594594]],[[ 0.0463563]],[[ 0.00150944]],[[-0.00024868]],[[-0.00032409]],[[ 0.0240804]],[[ 0.06927766]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.68934537]],[[ 0.46593759]],[[ 0.04634458]],[[ 0.00177325]],[[-0.00028909]],[[-0.00039287]],[[ 0.02418576]],[[ 0.06522919]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.68929692]],[[ 0.46593001]],[[ 0.04633416]],[[ 0.00198498]],[[-0.00032136]],[[-0.00044557]],[[ 0.02424188]],[[ 0.06112037]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.68925317]],[[ 0.46592318]],[[ 0.04632496]],[[ 0.00214967]],[[-0.00034629]],[[-0.00048407]],[[ 0.02425489]],[[ 0.05699757]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.68921391]],[[ 0.46591706]],[[ 0.0463169]],[[ 0.00227214]],[[-0.00036463]],[[-0.00051015]],[[ 0.02423048]],[[ 0.05290102]]
-0.6891,0.4659,0.0463,0.0204203522483,[[-0.68917888]],[[ 0.4659116]],[[ 0.04630991]],[[ 0.00235695]],[[-0.0003771]],[[-0.00052544]],[[ 0.02417392]],[[ 0.04886528]]
-0.6896,0.4662,0.0464,0.00593411945678,[[-0.68921532]],[[ 0.46594726]],[[ 0.04631989]],[[ 0.00194335]],[[-0.00010536]],[[-0.00040185]],[[ 0.02213517]],[[ 0.0314463]]
-0.6896,0.4662,0.0464,0.00593411945678,[[-0.68925042]],[[ 0.46598046]],[[ 0.04632932]],[[ 0.00156749]],[[ 0.00013069]],[[-0.0002928]],[[ 0.02022086]],[[ 0.01608555]]
-0.6896,0.4662,0.0464,0.00593411945678,[[-0.68928404]],[[ 0.46601121]],[[ 0.04633815]],[[ 0.00122778]],[[ 0.00033366]],[[-0.00019738]],[[ 0.01843201]],[[ 0.00264812]]
-0.6896,0.4662,0.0464,0.00593411945678,[[-0.68931606]],[[ 0.46603958]],[[ 0.04634638]],[[ 0.00092249]],[[ 0.00050615]],[[-0.00011465]],[[ 0.01676833]],[[-0.00900056]]
-0.6896,0.4662,0.0464,0.00593411945678,[[-0.6893464]],[[ 0.4660656]],[[ 0.04635398]],[[ 0.00064982]],[[ 0.00065065]],[[ -4.36519638e-05]],[[ 0.01522839]],[[-0.01899353]]
-0.6896,0.4662,0.0464,0.00593411945678,[[-0.689375]],[[ 0.46608937]],[[ 0.04636097]],[[ 0.00040791]],[[ 0.00076959]],[[  1.65658822e-05]],[[ 0.01380983]],[[-0.0274613]]
-0.6893,0.4657,0.0463,0.0258308729295,[[-0.68936135]],[[ 0.46604348]],[[ 0.04635137]],[[ 0.00047387]],[[ 0.00040029]],[[ -6.26841238e-05]],[[ 0.01519451]],[[-0.01602535]]
-0.6893,0.4657,0.0463,0.0258308729295,[[-0.68934897]],[[ 0.46600059]],[[ 0.04634263]],[[ 0.00052652]],[[  7.71016138e-05]],[[-0.00012846]],[[ 0.01649126]],[[-0.00598362]]
-0.6893,0.4657,0.0463,0.0258308729295,[[-0.68933781]],[[ 0.46596069]],[[ 0.04633474]],[[ 0.00056717]],[[-0.00020319]],[[-0.00018206]],[[ 0.01769988]],[[ 0.00275862]]
-0.6893,0.4657,0.0463,0.0258308729295,[[-0.6893278]],[[ 0.46592376]],[[ 0.04632766]],[[ 0.00059706]],[[-0.00044377]],[[-0.00022473]],[[ 0.01882102]],[[ 0.01029544]]
-0.6893,0.4657,0.0463,0.0258308729295,[[-0.68931888]],[[ 0.46588972]],[[ 0.04632135]],[[ 0.00061736]],[[-0.00064775]],[[-0.00025767]],[[ 0.01985606]],[[ 0.01671941]]
-0.6893,0.4657,0.0463,0.0258308729295,[[-0.68931099]],[[ 0.46585851]],[[ 0.04631577]],[[ 0.00062918]],[[-0.00081818]],[[-0.00028201]],[[ 0.020807]],[[ 0.02212096]]
-0.6893,0.4657,0.0463,0.0258308729295,[[-0.68930407]],[[ 0.46583005]],[[ 0.04631088]],[[ 0.00063355]],[[-0.000958]],[[-0.0002988]],[[ 0.02167633]],[[ 0.02658782]]
