x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
0.0818,0.1371,0.2479,0.597949801733,[[ 0.08324277]],[[ 0.13679121]],[[ 0.25849597]],[[ 0.07405786]],[[-0.03115537]],[[-0.00886526]],[[ 0.58866918]],[[ 0.0785911]],[[-1.89478637]],[[ 0.00513336]],[[-0.58866918]],[[ 67.54506021]],[[-0.14518534]],[[-0.06754562]],[[ 0.14150403]]
0.0818,0.1371,0.2479,0.597949801733,[[ 0.08338837]],[[ 0.1366487]],[[ 0.25554403]],[[ 0.07386719]],[[-0.0311012]],[[-0.00978285]],[[ 0.59028768]],[[ 0.07885285]],[[-1.89392618]],[[ 0.0015836]],[[-0.59028768]],[[ 67.74128928]],[[-0.14533612]],[[-0.06711112]],[[ 0.14445597]]
0.0873,0.1395,0.1412,0.553618438733,[[ 0.08499169]],[[ 0.13719943]],[[ 0.22431367]],[[ 0.07414424]],[[-0.03082508]],[[-0.01975828]],[[ 0.5874049]],[[ 0.07769883]],[[-1.91414794]],[[ 0.00350486]],[[-0.5874049]],[[ 69.83150526]],[[-0.14678183]],[[-0.06709966]],[[ 0.17568633]]
0.0873,0.1395,0.1412,0.553618438733,[[ 0.08616011]],[[ 0.13760209]],[[ 0.20152117]],[[ 0.07428103]],[[-0.03059733]],[[-0.02699706]],[[ 0.58479428]],[[ 0.07663416]],[[-1.92849554]],[[ 0.00655342]],[[-0.58479428]],[[ 71.35478555]],[[-0.1478027]],[[-0.06717338]],[[ 0.19847883]]
0.0873,0.1395,0.1412,0.553618438733,[[ 0.08701112]],[[ 0.13789668]],[[ 0.18488706]],[[ 0.07431569]],[[-0.03040495]],[[-0.0322389]],[[ 0.58242994]],[[ 0.07565038]],[[-1.93854978]],[[ 0.01030811]],[[-0.58242994]],[[ 72.46430884]],[[-0.14851621]],[[-0.06730056]],[[ 0.21511294]]
0.0873,0.1395,0.1412,0.553618438733,[[ 0.08763049]],[[ 0.1381124]],[[ 0.17274768]],[[ 0.07427605]],[[-0.03023848]],[[-0.03602363]],[[ 0.58028847]],[[ 0.07473988]],[[-1.94546682]],[[ 0.01447725]],[[-0.58028847]],[[ 73.27186883]],[[-0.149008]],[[-0.06745928]],[[ 0.22725232]]
0.0873,0.1395,0.1412,0.553618438733,[[ 0.08808079]],[[ 0.13827054]],[[ 0.16388879]],[[ 0.07418239]],[[-0.03009101]],[[-0.03874518]],[[ 0.57834868]],[[ 0.07389573]],[[-1.9500921]],[[ 0.01886058]],[[-0.57834868]],[[ 73.85905542]],[[-0.14934037]],[[-0.06763446]],[[ 0.23611121]]
0.0873,0.1395,0.1412,0.553618438733,[[ 0.0884077]],[[ 0.13838666]],[[ 0.15742417]],[[ 0.07404954]],[[-0.02995748]],[[-0.04069101]],[[ 0.57659142]],[[ 0.07311168]],[[-1.9530438]],[[ 0.02332229]],[[-0.57659142]],[[ 74.28541501]],[[-0.14955865]],[[-0.06781591]],[[ 0.24257583]]
0.0927,0.1335,0.037,0.571595330028,[[ 0.09011607]],[[ 0.13683709]],[[ 0.12431235]],[[ 0.0743594]],[[-0.03035765]],[[-0.05116123]],[[ 0.57676122]],[[ 0.0729354]],[[-1.95933303]],[[-0.00435831]],[[-0.57676122]],[[ 76.49592776]],[[-0.15015718]],[[-0.06556003]],[[ 0.27568765]]
0.0927,0.1335,0.037,0.571595330028,[[ 0.09136115]],[[ 0.13570688]],[[ 0.10014741]],[[ 0.07451992]],[[-0.03062226]],[[-0.05873258]],[[ 0.57691279]],[[ 0.07275398]],[[-1.96350564]],[[-0.02401274]],[[-0.57691279]],[[ 78.10545644]],[[-0.15059422]],[[-0.06391086]],[[ 0.29985259]]
0.0927,0.1335,0.037,0.571595330028,[[ 0.09226812]],[[ 0.13488273]],[[ 0.08251239]],[[ 0.0745717]],[[-0.03078802]],[[-0.06418873]],[[ 0.57704787]],[[ 0.07256798]],[[-1.96613686]],[[-0.0378047]],[[-0.57704787]],[[ 79.27638325]],[[-0.15091335]],[[-0.06270501]],[[ 0.31748761]]
0.0927,0.1335,0.037,0.571595330028,[[ 0.09292832]],[[ 0.13428195]],[[ 0.06964326]],[[ 0.07454433]],[[-0.03088175]],[[-0.06810155]],[[ 0.57716803]],[[ 0.0723779]],[[-1.96764588]],[[-0.04731404]],[[-0.57716803]],80,[[-0.15114632]],[[-0.06182318]],[[ 0.33035674]]
0.0927,0.1335,0.037,0.571595330028,[[ 0.09340841]],[[ 0.1338442]],[[ 0.06025252]],[[ 0.07445943]],[[-0.030923]],[[-0.07088834]],[[ 0.57727471]],[[ 0.07218422]],[[-1.96833823]],[[-0.05369445]],[[-0.57727471]],80,[[-0.15131631]],[[-0.06117824]],[[ 0.33974748]]
0.0935,0.1286,0.1159,0.56897733615,[[ 0.09397506]],[[ 0.13219019]],[[ 0.07490075]],[[ 0.0744025]],[[-0.03135322]],[[-0.0659753]],[[ 0.57711261]],[[ 0.07190683]],[[-1.96124689]],[[-0.07362319]],[[-0.57711261]],[[ 79.75165326]],[[-0.15087883]],[[-0.05950747]],[[ 0.32509925]]
0.0935,0.1286,0.1159,0.56897733615,[[ 0.09438689]],[[ 0.13098377]],[[ 0.08559307]],[[ 0.07429624]],[[-0.03163884]],[[-0.06234404]],[[ 0.57696389]],[[ 0.07163455]],[[-1.95568001]],[[-0.08750339]],[[-0.57696389]],[[ 79.024581]],[[-0.15055705]],[[-0.05829413]],[[ 0.31440693]]
0.0935,0.1286,0.1159,0.56897733615,[[ 0.09468572]],[[ 0.13010402]],[[ 0.09339814]],[[ 0.07415419]],[[-0.03181902]],[[-0.05964833]],[[ 0.5768273]],[[ 0.07136696]],[[-1.95122557]],[[-0.0969756]],[[-0.5768273]],[[ 78.49145477]],[[-0.15031978]],[[-0.05741432]],[[ 0.30660186]]
0.0935,0.1286,0.1159,0.56897733615,[[ 0.09490208]],[[ 0.12946269]],[[ 0.09909593]],[[ 0.07398624]],[[-0.03192236]],[[-0.05763549]],[[ 0.57670169]],[[ 0.0711037]],[[-1.94758326]],[[-0.10323678]],[[-0.57670169]],[[ 78.0998842]],[[-0.15014425]],[[-0.05677763]],[[ 0.30090407]]
0.0935,0.1286,0.1159,0.56897733615,[[ 0.09505827]],[[ 0.12899538]],[[ 0.10325572]],[[ 0.07379961]],[[-0.03196971]],[[-0.05612112]],[[ 0.57658601]],[[ 0.07084442]],[[-1.94453416]],[[-0.10716017]],[[-0.57658601]],[[ 77.81163329]],[[-0.15001385]],[[-0.05631808]],[[ 0.29674428]]
0.0935,0.1286,0.1159,0.56897733615,[[ 0.09517053]],[[ 0.12865506]],[[ 0.10629299]],[[ 0.07359957]],[[-0.0319763]],[[-0.05497067]],[[ 0.57647934]],[[ 0.07058881]],[[-1.94191871]],[[-0.10938274]],[[-0.57647934]],[[ 77.59879633]],[[-0.14991646]],[[-0.05598757]],[[ 0.29370701]]
0.0935,0.1286,0.1159,0.56897733615,[[ 0.09525075]],[[ 0.12840743]],[[ 0.10851097]],[[ 0.07338994]],[[-0.03195324]],[[-0.05408595]],[[ 0.57638082]],[[ 0.07033659]],[[-1.93962058]],[[-0.11036907]],[[-0.57638082]],[[ 77.44100689]],[[-0.14984325]],[[-0.05575099]],[[ 0.29148903]]
0.0954,0.1361,0.1152,0.421497014357,[[ 0.09582534]],[[ 0.13027118]],[[ 0.10994024]],[[ 0.07333902]],[[-0.03125542]],[[-0.05345626]],[[ 0.56183605]],[[ 0.06555631]],[[-1.95909882]],[[-0.06325879]],[[-0.56183605]],[[ 77.33616965]],[[-0.1504957]],[[-0.05919561]],[[ 0.29005976]]
0.0954,0.1361,0.1152,0.421497014357,[[ 0.09624298]],[[ 0.13163213]],[[ 0.11098462]],[[ 0.07323811]],[[-0.0307206]],[[-0.05295166]],[[ 0.54867366]],[[ 0.06122499]],[[-1.97235168]],[[-0.0229445]],[[-0.54867366]],[[ 77.25720731]],[[-0.15076968]],[[-0.06211467]],[[ 0.28901538]]
0.0954,0.1361,0.1152,0.421497014357,[[ 0.09654608]],[[ 0.13262612]],[[ 0.11174807]],[[ 0.07310094]],[[-0.03030483]],[[-0.05253851]],[[ 0.53676221]],[[ 0.0572999]],[[-1.98111994]],[[ 0.01181675]],[[-0.53676221]],[[ 77.19713744]],[[-0.15078788]],[[-0.06460532]],[[ 0.28825193]]
0.0954,0.1361,0.1152,0.421497014357,[[ 0.09676559]],[[ 0.13335227]],[[ 0.11230649]],[[ 0.07293752]],[[-0.029976]],[[-0.05219224]],[[ 0.52598276]],[[ 0.05374239]],[[-1.98665918]],[[ 0.04201322]],[[-0.52598276]],[[ 77.15086403]],[[-0.15063714]],[[-0.06674474]],[[ 0.28769351]]
0.0954,0.1361,0.1152,0.421497014357,[[ 0.09692409]],[[ 0.13388294]],[[ 0.11271526]],[[ 0.07275515]],[[-0.02971072]],[[-0.05189492]],[[ 0.51622769]],[[ 0.05051748]],[[-1.98987615]],[[ 0.06843102]],[[-0.51622769]],[[ 77.11466782]],[[-0.15037867]],[[-0.06859429]],[[ 0.28728474]]
0.0954,0.1361,0.1152,0.421497014357,[[ 0.09703808]],[[ 0.13427094]],[[ 0.11301481]],[[ 0.07255917]],[[-0.02949188]],[[-0.05163349]],[[ 0.50739958]],[[ 0.04759351]],[[-1.99142645]],[[ 0.09169709]],[[-0.50739958]],[[ 77.08583438]],[[-0.15005542]],[[-0.07020288]],[[ 0.28698519]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.09799157]],[[ 0.13120309]],[[ 0.13555206]],[[ 0.07263196]],[[-0.03037748]],[[-0.04427078]],[[ 0.51735289]],[[ 0.05056222]],[[-1.98160716]],[[ 0.03243523]],[[-0.51735289]],[[ 75.56874839]],[[-0.15005813]],[[-0.06556795]],[[ 0.26444794]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.09868576]],[[ 0.12896478]],[[ 0.15200154]],[[ 0.0726217]],[[-0.03099525]],[[-0.03887653]],[[ 0.5263575]],[[ 0.05322411]],[[-1.97338397]],[[-0.01354028]],[[-0.5263575]],[[ 74.46037934]],[[-0.15011819]],[[-0.06193]],[[ 0.24799846]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.09919072]],[[ 0.12733191]],[[ 0.16400784]],[[ 0.07255105]],[[-0.03141765]],[[-0.03491887]],[[ 0.53450363]],[[ 0.05560846]],[[-1.96647567]],[[-0.04951359]],[[-0.53450363]],[[ 73.65030813]],[[-0.15022041]],[[-0.05904272]],[[ 0.23599216]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.09955756]],[[ 0.12614092]],[[ 0.17277126]],[[ 0.07243654]],[[-0.03169757]],[[-0.03200963]],[[ 0.54187292]],[[ 0.05774179]],[[-1.96063314]],[[-0.07790708]],[[-0.54187292]],[[ 73.05794761]],[[-0.15035148]],[[-0.05672454]],[[ 0.22722874]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.09982361]],[[ 0.12527243]],[[ 0.17916784]],[[ 0.07229024]],[[-0.03187362]],[[-0.02986556]],[[ 0.54853923]],[[ 0.05964808]],[[-1.95564535]],[[-0.10051279]],[[-0.54853923]],[[ 72.62448284]],[[-0.15050043]],[[-0.05484119]],[[ 0.22083216]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.1000161]],[[ 0.12463932]],[[ 0.18383698]],[[ 0.07212095]],[[-0.03197397]],[[-0.02827996]],[[ 0.55456942]],[[ 0.06134902]],[[-1.95133866]],[[-0.1186612]],[[-0.55456942]],[[ 72.30698889]],[[-0.15065865]],[[-0.05329307]],[[ 0.21616302]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.1001549]],[[ 0.124178]],[[ 0.18724534]],[[ 0.07193508]],[[-0.03201915]],[[-0.02710198]],[[ 0.56002398]],[[ 0.06286425]],[[-1.94757307]],[[-0.13334441]],[[-0.56002398]],[[ 72.07413783]],[[-0.15081964]],[[-0.05200592]],[[ 0.21275466]]
0.0986,0.1238,0.1971,0.604582052891,[[ 0.10025453]],[[ 0.12384205]],[[ 0.18973351]],[[ 0.07173733]],[[-0.03202418]],[[-0.02622153]],[[ 0.56495764]],[[ 0.06421153]],[[-1.94423726]],[[-0.14530596]],[[-0.56495764]],[[ 71.90306555]],[[-0.15097867]],[[-0.05092412]],[[ 0.21026649]]
0.1091,0.1262,0.2863,0.55588736676,[[ 0.10318676]],[[ 0.1242516]],[[ 0.21585651]],[[ 0.072444]],[[-0.03179133]],[[-0.01780306]],[[ 0.56464796]],[[ 0.0639137]],[[-1.97846032]],[[-0.15874947]],[[-0.56464796]],[[ 70.1507369]],[[-0.15365913]],[[-0.04974776]],[[ 0.18414349]]
0.1091,0.1262,0.2863,0.55588736676,[[ 0.10532512]],[[ 0.12455124]],[[ 0.23492238]],[[ 0.07289507]],[[-0.03159432]],[[-0.01166384]],[[ 0.56436594]],[[ 0.06362549]],[[-2.00304028]],[[-0.16784543]],[[-0.56436594]],[[ 68.87206443]],[[-0.15561212]],[[-0.0489005]],[[ 0.16507762]]
0.1091,0.1262,0.2863,0.55588736676,[[ 0.10688406]],[[ 0.12477067]],[[ 0.24883758]],[[ 0.07315982]],[[-0.03142354]],[[-0.00718791]],[[ 0.56410897]],[[ 0.06334606]],[[-2.02058106]],[[-0.17378393]],[[-0.56410897]],[[ 67.9390804]],[[-0.15703428]],[[-0.04829241]],[[ 0.15116242]]
0.1091,0.1262,0.2863,0.55588736676,[[ 0.10802013]],[[ 0.12493154]],[[ 0.25899353]],[[ 0.07328883]],[[-0.03127201]],[[-0.00392578]],[[ 0.56387466]],[[ 0.06307462]],[[-2.03298374]],[[-0.17743142]],[[-0.56387466]],[[ 67.25838996]],[[-0.15806914]],[[-0.04785798]],[[ 0.14100647]]
0.1091,0.1262,0.2863,0.55588736676,[[ 0.10884757]],[[ 0.12504968]],[[ 0.26640578]],[[ 0.07331898]],[[-0.0311346]],[[-0.00154943]],[[ 0.56366087]],[[ 0.06281049]],[[-2.04163621]],[[-0.17941862]],[[-0.56366087]],[[ 66.76183066]],[[-0.15882146]],[[-0.04754955]],[[ 0.13359422]]
0.1131,0.1255,0.2865,0.615054028403,[[ 0.11053973]],[[ 0.12494588]],[[ 0.27187003]],[[ 0.07362477]],[[-0.03106842]],[[ 0.00019791]],[[ 0.56926376]],[[ 0.06436619]],[[-2.05722478]],[[-0.20194081]],[[-0.56926376]],[[ 66.39600942]],[[-0.16045473]],[[-0.04565943]],[[ 0.12812997]]
0.1131,0.1255,0.2865,0.615054028403,[[ 0.11177301]],[[ 0.12487085]],[[ 0.27585802]],[[ 0.07378324]],[[-0.03099329]],[[ 0.00146879]],[[ 0.57433161]],[[ 0.06574954]],[[-2.06786005]],[[-0.21992405]],[[-0.57433161]],[[ 66.12925323]],[[-0.16167871]],[[-0.04411268]],[[ 0.12414198]]
0.1131,0.1255,0.2865,0.615054028403,[[ 0.11267138]],[[ 0.12481681]],[[ 0.27876856]],[[ 0.07383442]],[[-0.03091171]],[[ 0.00239198]],[[ 0.57891529]],[[ 0.06697703]],[[-2.07492924]],[[-0.23436478]],[[-0.57891529]],[[ 65.93479716]],[[-0.16260163]],[[-0.04283439]],[[ 0.12123144]]
0.1131,0.1255,0.2865,0.615054028403,[[ 0.11332533]],[[ 0.12477809]],[[ 0.28089271]],[[ 0.07380752]],[[-0.03082552]],[[ 0.00306146]],[[ 0.58306085]],[[ 0.06806357]],[[-2.07943564]],[[-0.24602061]],[[-0.58306085]],[[ 65.79310728]],[[-0.16330239]],[[-0.04176757]],[[ 0.11910729]]
0.1131,0.1255,0.2865,0.615054028403,[[ 0.11380088]],[[ 0.12475054]],[[ 0.28244292]],[[ 0.07372385]],[[-0.03073605]],[[ 0.00354579]],[[ 0.58680995]],[[ 0.06902267]],[[-2.08210484]],[[-0.25546911]],[[-0.58680995]],[[ 65.68992711]],[[-0.16383858]],[[-0.04086879]],[[ 0.11755708]]
0.1131,0.1255,0.2865,0.615054028403,[[ 0.11414625]],[[ 0.12473116]],[[ 0.28357423]],[[ 0.07359896]],[[-0.03064427]],[[ 0.00389503]],[[ 0.59020031]],[[ 0.06986653]],[[-2.08346138]],[[-0.2631523]],[[-0.59020031]],[[ 65.61485183]],[[-0.16425235]],[[-0.04010477]],[[ 0.11642577]]
0.1203,0.1194,0.3624,0.615054028403,[[ 0.11635853]],[[ 0.12305553]],[[ 0.30508186]],[[ 0.07406939]],[[-0.03108057]],[[ 0.01073611]],[[ 0.59326603]],[[ 0.07060622]],[[-2.09308047]],[[-0.30204701]],[[-0.59326603]],[[ 64.17689329]],[[-0.16527197]],[[-0.03697491]],[[ 0.09491814]]
0.1203,0.1194,0.3624,0.615054028403,[[ 0.1179714]],[[ 0.12183332]],[[ 0.32077861]],[[ 0.07434728]],[[-0.03137096]],[[ 0.01570318]],[[ 0.59603799]],[[ 0.07125171]],[[-2.09939127]],[[-0.33097973]],[[-0.59603799]],[[ 63.12880105]],[[-0.16602248]],[[-0.03459976]],[[ 0.07922139]]
0.1203,0.1194,0.3624,0.615054028403,[[ 0.11914681]],[[ 0.12094203]],[[ 0.33223428]],[[ 0.07448489]],[[-0.03155497]],[[ 0.01930273]],[[ 0.59854413]],[[ 0.07181207]],[[-2.10334412]],[[-0.35252163]],[[-0.59854413]],[[ 62.36524157]],[[-0.16657756]],[[-0.03278497]],[[ 0.06776572]]
0.1203,0.1194,0.3624,0.615054028403,[[ 0.12000292]],[[ 0.12029228]],[[ 0.34059456]],[[ 0.07452033]],[[-0.03166143]],[[ 0.0219044]],[[ 0.60080973]],[[ 0.07229547]],[[-2.1056194]],[[-0.36856403]],[[-0.60080973]],[[ 61.80933901]],[[-0.16699029]],[[-0.03138755]],[[ 0.05940544]]
0.1203,0.1194,0.3624,0.615054028403,[[ 0.12062602]],[[ 0.1198188]],[[ 0.34669567]],[[ 0.07448144]],[[-0.03171139]],[[ 0.02377791]],[[ 0.60285768]],[[ 0.07270933]],[[-2.10670444]],[[-0.38049953]],[[-0.60285768]],[[ 61.40498686]],[[-0.16729901]],[[-0.03030219]],[[ 0.05330433]]
0.1269,0.1141,0.4106,0.568279204449,[[ 0.12287747]],[[ 0.11802979]],[[ 0.36428191]],[[ 0.07496127]],[[-0.03218016]],[[ 0.02930303]],[[ 0.6001251]],[[ 0.07162884]],[[-2.11752592]],[[-0.40879892]],[[-0.6001251]],[[ 60.2328437]],[[-0.16806329]],[[-0.02801132]],[[ 0.03571809]]
0.1269,0.1141,0.4106,0.568279204449,[[ 0.12451892]],[[ 0.11672485]],[[ 0.37711627]],[[ 0.07524527]],[[-0.03249323]],[[ 0.03329675]],[[ 0.59765055]],[[ 0.07063244]],[[-2.12534334]],[[-0.42776774]],[[-0.59765055]],[[ 59.37945878]],[[-0.16861609]],[[-0.02642473]],[[ 0.02288373]]
0.1269,0.1141,0.4106,0.568279204449,[[ 0.12571515]],[[ 0.11577321]],[[ 0.38648246]],[[ 0.07538657]],[[-0.03269278]],[[ 0.03617301]],[[ 0.59540951]],[[ 0.06971217]],[[-2.13091402]],[[-0.44003611]],[[-0.59540951]],[[ 58.75870747]],[[-0.16901311]],[[-0.02534376]],[[ 0.01351754]]
0.1269,0.1141,0.4106,0.568279204449,[[ 0.12658646]],[[ 0.11507944]],[[ 0.39331738]],[[ 0.07542396]],[[-0.03280958]],[[ 0.03823393]],[[ 0.59337979]],[[ 0.06886084]],[[-2.1348039]],[[-0.44751122]],[[-0.59337979]],[[ 58.3077332]],[[-0.16929574]],[[-0.02462437]],[[ 0.00668262]]
0.1269,0.1141,0.4106,0.568279204449,[[ 0.12722061]],[[ 0.11457386]],[[ 0.39830485]],[[ 0.07538573]],[[-0.03286608]],[[ 0.03969994]],[[ 0.59154129]],[[ 0.06807197]],[[-2.13743534]],[[-0.45157448]],[[-0.59154129]],[[ 57.98066112]],[[-0.16949465]],[[-0.02416228]],[[ 0.00169515]]
0.1269,0.1141,0.4106,0.568279204449,[[ 0.12768169]],[[ 0.11420563]],[[ 0.40194395]],[[ 0.07529254]],[[-0.03287867]],[[ 0.04073193]],[[ 0.58987584]],[[ 0.06733966]],[[-2.13912325]],[[-0.45322509]],[[-0.58987584]],[[ 57.74401027]],[[-0.16963251]],[[-0.02388205]],[[-0.00194395]]
0.1269,0.1141,0.4106,0.568279204449,[[ 0.12801645]],[[ 0.11393765]],[[ 0.40459895]],[[ 0.07515945]],[[-0.03285932]],[[ 0.04144731]],[[ 0.58836698]],[[ 0.06665859]],[[-2.14010237]],[[-0.45318443]],[[-0.58836698]],[[ 57.57334512]],[[-0.16972602]],[[-0.02372926]],[[-0.00459895]]
0.1328,0.1088,0.4707,0.530231026756,[[ 0.1298667]],[[ 0.11229865]],[[ 0.42291221]],[[ 0.07550909]],[[-0.03327635]],[[ 0.04714347]],[[ 0.58327151]],[[ 0.06486047]],[[-2.14942176]],[[-0.4715508]],[[-0.58327151]],[[ 56.35578598]],[[-0.17024456]],[[-0.02220673]],[[-0.02291221]]
0.1328,0.1088,0.4707,0.530231026756,[[ 0.13121533]],[[ 0.11110322]],[[ 0.43627675]],[[ 0.07569796]],[[-0.03355085]],[[ 0.05124618]],[[ 0.57865914]],[[ 0.06321891]],[[-2.15640658]],[[-0.48234672]],[[-0.57865914]],[[ 55.47011462]],[[-0.1706156]],[[-0.02125335]],[[-0.03627675]]
0.1328,0.1088,0.4707,0.530231026756,[[ 0.13219784]],[[ 0.11023154]],[[ 0.44602947]],[[ 0.07576972]],[[-0.03372145]],[[ 0.05418622]],[[ 0.57448394]],[[ 0.06171904]],[[-2.16158824]],[[-0.48781777]],[[-0.57448394]],[[ 54.82665675]],[[-0.1708765]],[[-0.02069986]],[[-0.04602947]]
0.1328,0.1088,0.4707,0.530231026756,[[ 0.13291316]],[[ 0.10959613]],[[ 0.45314608]],[[ 0.07575623]],[[-0.03381632]],[[ 0.05627794]],[[ 0.57070435]],[[ 0.06034743]],[[-2.16537749]],[[-0.48958123]],[[-0.57070435]],[[ 54.35996503]],[[-0.17105573]],[[-0.02042441]],[[-0.05314608]]
0.137,0.1063,0.4711,0.590270353024,[[ 0.1345779]],[[ 0.10845196]],[[ 0.45844771]],[[ 0.07604482]],[[-0.03407272]],[[ 0.05778543]],[[ 0.57316594]],[[ 0.06092702]],[[-2.17298224]],[[-0.51727028]],[[-0.57316594]],[[ 54.01498637]],[[-0.17188371]],[[-0.01813918]],[[-0.05844771]]
0.137,0.1063,0.4711,0.590270353024,[[ 0.13579113]],[[ 0.1076177]],[[ 0.46231569]],[[ 0.07618884]],[[-0.03422971]],[[ 0.05883196]],[[ 0.57539154]],[[ 0.06143114]],[[-2.1778186]],[[-0.53780719]],[[-0.57539154]],[[ 53.76612195]],[[-0.17248755]],[[-0.01639647]],[[-0.06231569]]
0.137,0.1063,0.4711,0.590270353024,[[ 0.13667481]],[[ 0.10700962]],[[ 0.4651373]],[[ 0.07622758]],[[-0.03431424]],[[ 0.05954225]],[[ 0.5774036]],[[ 0.06186704]],[[-2.18068028]],[[-0.55302633]],[[-0.5774036]],[[ 53.58739547]],[[-0.1729287]],[[-0.01505752]],[[-0.0651373]]
0.137,0.1063,0.4711,0.590270353024,[[ 0.13731799]],[[ 0.10656662]],[[ 0.46719523]],[[ 0.0761897]],[[-0.034346]],[[ 0.06000736]],[[ 0.57922244]],[[ 0.06224128]],[[-2.18213779]],[[-0.56427815]],[[-0.57922244]],[[ 53.45984854]],[[-0.17325158]],[[-0.01402017]],[[-0.06719523]]
0.137,0.1063,0.4711,0.590270353024,[[ 0.13778563]],[[ 0.1062441]],[[ 0.46869579]],[[ 0.07609613]],[[-0.03433934]],[[ 0.0602937]],[[ 0.58086642]],[[ 0.0625598]],[[-2.1826011]],[[-0.57255809]],[[-0.58086642]],[[ 53.3696447]],[[-0.17348835]],[[-0.01320908]],[[-0.06869579]]
0.1429,0.1009,0.5443,0.558156294788,[[ 0.13973283]],[[ 0.10453808]],[[ 0.48973549]],[[ 0.0764733]],[[-0.03477259]],[[ 0.06679166]],[[ 0.57920541]],[[ 0.06184693]],[[-2.19129228]],[[-0.5995581]],[[-0.57920541]],[[ 51.97326782]],[[-0.17416198]],[[-0.01100365]],[[-0.08973549]]
0.1429,0.1009,0.5443,0.558156294788,[[ 0.14115219]],[[ 0.10329378]],[[ 0.50508943]],[[ 0.07668142]],[[-0.03505763]],[[ 0.07146069]],[[ 0.57770075]],[[ 0.06118509]],[[-2.19747396]],[[-0.61795953]],[[-0.57770075]],[[ 50.95811167]],[[-0.17465474]],[[-0.00944821]],[[-0.10508943]]
0.1429,0.1009,0.5443,0.558156294788,[[ 0.14218631]],[[ 0.10238646]],[[ 0.51629361]],[[ 0.0767664]],[[-0.03523462]],[[ 0.07479525]],[[ 0.57633755]],[[ 0.06056947]],[[-2.20178853]],[[-0.63015346]],[[-0.57633755]],[[ 50.22117098]],[[-0.17501432]],[[-0.00836198]],[[-0.11629361]]
0.1429,0.1009,0.5443,0.558156294788,[[ 0.14293927]],[[ 0.10172509]],[[ 0.52446908]],[[ 0.07676172]],[[-0.03533284]],[[ 0.07715617]],[[ 0.57510238]],[[ 0.05999575]],[[-2.20471265]],[[-0.63787758]],[[-0.57510238]],50,[[-0.17527596]],[[-0.00761362]],[[-0.12446908]]
0.1429,0.1009,0.5443,0.558156294788,[[ 0.14348702]],[[ 0.10124321]],[[ 0.53043402]],[[ 0.07669184]],[[-0.0353737]],[[ 0.0788068]],[[ 0.57398308]],[[ 0.05945997]],[[-2.20659983]],[[-0.6423938]],[[-0.57398308]],50,[[-0.17546565]],[[-0.00710773]],[[-0.13043402]]
0.1429,0.1009,0.5443,0.558156294788,[[ 0.14388501]],[[ 0.10089234]],[[ 0.53478562]],[[ 0.0765746]],[[-0.03537279]],[[ 0.07993929]],[[ 0.57296862]],[[ 0.05895859]],[[-2.20771224]],[[-0.64461764]],[[-0.57296862]],50,[[-0.17560256]],[[-0.00677513]],[[-0.13478562]]
0.147,0.098,0.5447,0.531452757232,[[ 0.14529089]],[[ 0.09984688]],[[ 0.5380687]],[[ 0.07677801]],[[-0.0355926]],[[ 0.08072854]],[[ 0.56943249]],[[ 0.05767314]],[[-2.21670968]],[[-0.65613966]],[[-0.56943249]],50,[[-0.17619788]],[[-0.00575756]],[[-0.1380687]]
0.147,0.098,0.5447,0.531452757232,[[ 0.14631517]],[[ 0.09908469]],[[ 0.54046294]],[[ 0.07685951]],[[-0.03572169]],[[ 0.08123278]],[[ 0.56623127]],[[ 0.05649617]],[[-2.22334945]],[[-0.66249384]],[[-0.56623127]],50,[[-0.17663408]],[[-0.00512887]],[[-0.14046294]]
0.147,0.098,0.5447,0.531452757232,[[ 0.14706094]],[[ 0.09852925]],[[ 0.54220845]],[[ 0.07685226]],[[-0.03578467]],[[ 0.08152926]],[[ 0.56333311]],[[ 0.05541738]],[[-2.22820174]],[[-0.66521983]],[[-0.56333311]],50,[[-0.1769524]],[[-0.0047729]],[[-0.14220845]]
0.147,0.098,0.5447,0.531452757232,[[ 0.14760345]],[[ 0.0981247]],[[ 0.54348049]],[[ 0.07678046]],[[-0.0357995]],[[ 0.08167436]],[[ 0.56070921]],[[ 0.05442749]],[[-2.2316956]],[[-0.66542584]],[[-0.56070921]],50,[[-0.17718357]],[[-0.00460608]],[[-0.14348049]]
0.147,0.098,0.5447,0.531452757232,[[ 0.14799761]],[[ 0.09783027]],[[ 0.54440698]],[[ 0.07666177]],[[-0.03577931]],[[ 0.08170922]],[[ 0.55833348]],[[ 0.05351807]],[[-2.23415375]],[[-0.66390734]],[[-0.55833348]],50,[[-0.17735045]],[[-0.00456848]],[[-0.14440698]]
