x,y,z,yaw,vzcam,xk,yk,zk,rollk,pitchk,yawk,vxk,vyk,vzk,vrollk,vpitchk,vyawk,pitch_con,roll_con,yaw_con,thrust_cam,xd,yd,zd,rolld,pitchd,yawd
-0.0839,-0.1553,0.2972,-0.0902335223281,-0.00408163058763,[[-0.08026125]],[[-0.16530984]],[[ 0.29814974]],[[-6.08808518]],[[ 2.42276597]],[[-0.09823214]],[[-0.13298018]],[[-0.02287238]],[[ 0.05753724]],[[-4.28669294]],[[ 1.67693704]],[[-0.05003813]],[[ 4.82440362]],[[-5.20990117]],[[-2.78912457]],[[ 66.43790603]],[[ 0.06366168]],[[ 0.17238446]],[[ 0.10185026]],-6.04369163513,2.34569978714,-168.177825928
-0.0839,-0.1553,0.2972,-0.0902335223281,-0.00408163058763,[[-0.08195825]],[[-0.16391028]],[[ 0.29848257]],[[-5.97589659]],[[ 2.0533917]],[[-0.09807781]],[[-0.13509759]],[[-0.0134832]],[[ 0.05613864]],[[-4.13334622]],[[ 1.29504888]],[[-0.0474561]],[[ 4.96188078]],[[-4.94379997]],[[-2.78599418]],[[ 66.43859265]],[[ 0.06551418]],[[ 0.17114796]],[[ 0.10151743]],-5.88159370422,1.81854379177,-168.266571045
-0.0839,-0.1553,0.2972,-0.0902335223281,-0.00408163058763,[[-0.08340318]],[[-0.16265433]],[[ 0.2987507]],[[-5.93288895]],[[ 1.91225672]],[[-0.09791153]],[[-0.13563935]],[[-0.00546357]],[[ 0.05444766]],[[-4.04993459]],[[ 1.1426615]],[[-0.04492881]],[[ 5.04379084]],[[-4.71412604]],[[-2.78249431]],[[ 66.44174339]],[[ 0.06710342]],[[ 0.17002839]],[[ 0.1012493]],-5.88159370422,1.81854379177,-168.266571045
-0.0839,-0.1553,0.2972,-0.0902335223281,-0.00408163058763,[[-0.08462287]],[[-0.16153068]],[[ 0.29896197]],[[-5.67315321]],[[ 1.32001281]],[[-0.09773473]],[[-0.13485108]],[[ 0.00133076]],[[ 0.05252629]],[[-3.75300824]],[[ 0.54564372]],[[-0.0424597]],[[ 5.07870424]],[[-4.516859]],[[-2.77866405]],[[ 66.44693262]],[[ 0.068457]],[[ 0.16901725]],[[ 0.10103803]],-5.4905538559,0.952867686749,-168.418365479
-0.0839,-0.1553,0.2972,-0.0902335223281,-0.00408163058763,[[-0.08564196]],[[-0.1605286]],[[ 0.29912349]],[[-5.51006271]],[[ 0.97495247]],[[-0.09754877]],[[-0.13295154]],[[ 0.00703235]],[[ 0.0504288]],[[-3.55459859]],[[ 0.19898981]],[[-0.04005182]],[[ 5.07370856]],[[-4.34831421]],[[-2.7745405]],[[ 66.45378293]],[[ 0.06960027]],[[ 0.16810645]],[[ 0.10087651]],-5.38804769516,0.76177239418,-168.467910767
-0.0839,-0.1553,0.2972,-0.0902335223281,-0.00408163058763,[[-0.08648301]],[[-0.15963793]],[[ 0.29924167]],[[-5.32815949]],[[ 0.63401261]],[[-0.09735491]],[[-0.13013486]],[[ 0.0117627]],[[ 0.04820243]],[[-3.33954577]],[[-0.1401607]],[[-0.03770774]],[[ 5.0347069]],[[-4.20515041]],[[-2.77015878]],[[ 66.46196144]],[[ 0.07055649]],[[ 0.16728825]],[[ 0.10075833]],-5.19590950012,0.425446867943,-168.531677246
-0.0839,-0.1553,0.2972,-0.0902335223281,-0.00408163058763,[[-0.08716661]],[[-0.15884913]],[[ 0.29932234]],[[-5.16719011]],[[ 0.37548272]],[[-0.09715434]],[[-0.12657275]],[[ 0.01563289]],[[ 0.0458881]],[[-3.14732293]],[[-0.39445531]],[[-0.03542968]],[[ 4.96666962]],[[-4.13839246]],[[-2.76555208]],[[ 66.47117614]],[[ 0.07134693]],[[ 0.16655533]],[[ 0.10067766]],-5.04897975922,0.219100400805,-168.570953369
-0.1201,-0.1256,0.3019,-0.0712094334814,0.050537669649,[[-0.09346859]],[[-0.15342989]],[[ 0.30011818]],[[-4.96627472]],[[ 0.10383187]],[[-0.09548269]],[[-0.15561332]],[[ 0.04598036]],[[ 0.0478311]],[[-2.91749535]],[[-0.65921135]],[[-0.02743989]],[[ 6.02433681]],[[-3.73452965]],[[-2.72165766]],[[ 66.44861036]],[[ 0.0784152]],[[ 0.16164209]],[[ 0.09988182]],-4.82493877411,-0.0589838661253,-168.647384644
-0.1201,-0.1256,0.3019,-0.0712094334814,0.050537669649,[[-0.09901257]],[[-0.14861729]],[[ 0.3008038]],[[-4.78699915]],[[-0.12740678]],[[-0.09386607]],[[-0.17860838]],[[ 0.07107987]],[[ 0.04902647]],[[-2.71134205]],[[-0.88138218]],[[-0.01998223]],[[ 6.78695686]],[[-3.05749852]],[[-2.67907373]],[[ 66.43134088]],[[ 0.08464705]],[[ 0.15724333]],[[ 0.0991962]],-4.66022205353,-0.264034092426,-168.680480957
-0.1201,-0.1256,0.3019,-0.0712094334814,0.050537669649,[[-0.10386824]],[[-0.14435898]],[[ 0.30139043]],[[-4.7184207]],[[-0.21569731]],[[-0.09230515]],[[-0.19630852]],[[ 0.09153585]],[[ 0.04958214]],[[-2.61670474]],[[-0.95998302]],[[-0.01303836]],[[ 7.25299743]],[[-2.35567168]],[[-2.63782871]],[[ 66.41870361]],[[ 0.0901199]],[[ 0.1533184]],[[ 0.09860957]],-4.66022205353,-0.264034092426,-168.680480957
-0.1201,-0.1256,0.3019,-0.0712094334814,0.050537669649,[[-0.10810054]],[[-0.14060587]],[[ 0.30188843]],[[-4.44267548]],[[-0.53716121]],[[-0.09080039]],[[-0.20939349]],[[ 0.1078992]],[[ 0.04959475]],[[-2.3181197]],[[-1.26841019]],[[-0.00658979]],[[ 7.37264213]],[[-1.7835254]],[[-2.59794476]],[[ 66.41008978]],[[ 0.09490569]],[[ 0.14982873]],[[ 0.09811157]],-4.25905609131,-0.726833164692,-168.818527222
-0.1201,-0.1256,0.3019,-0.0712094334814,0.050537669649,[[-0.1117698]],[[-0.13731202]],[[ 0.30230735]],[[-4.07929834]],[[-0.91731068]],[[-0.08935203]],[[-0.21847727]],[[ 0.12067072]],[[ 0.04915056]],[[-1.93582142]],[[-1.63182592]],[[-0.00061797]],[[ 7.47677832]],[[-1.32650321]],[[-2.5594382]],[[ 66.40494491]],[[ 0.09907113]],[[ 0.14673782]],[[ 0.09769265]],-3.84419822693,-1.14079868793,-168.950134277
-0.1201,-0.1256,0.3019,-0.0712094334814,0.050537669649,[[-0.11493191]],[[-0.1344346]],[[ 0.30265591]],[[-3.78750069]],[[-1.19118052]],[[-0.08796013]],[[-0.22411288]],[[ 0.13030453]],[[ 0.04832627]],[[-1.62809464]],[[-1.88653916]],[[ 0.00489569]],[[ 7.56694847]],[[-0.96942116]],[[-2.5223199]],[[ 66.40276692]],[[ 0.10267794]],[[ 0.14401127]],[[ 0.09734409]],-3.59825944901,-1.34782028198,-169.046829224
-0.1201,-0.1256,0.3019,-0.0712094334814,0.050537669649,[[-0.11763853]],[[-0.13193378]],[[ 0.3029421]],[[-3.55960571]],[[-1.39344689]],[[-0.08662456]],[[-0.22679703]],[[ 0.13721127]],[[ 0.0471899]],[[-1.38660965]],[[-2.06791897]],[[ 0.00996973]],[[ 7.64457538]],[[-0.69802504]],[[-2.4865957]],[[ 66.40310364]],[[ 0.10578302]],[[ 0.14161673]],[[ 0.0970579]],-3.41110086441,-1.50498914719,-169.096939087
-0.1429,-0.116,0.3075,-0.0471238898038,0.065882323374,[[-0.12356326]],[[-0.12824585]],[[ 0.30406381]],[[-3.30318994]],[[-1.60617009]],[[-0.08348962]],[[-0.24788303]],[[ 0.15056493]],[[ 0.05093694]],[[-1.11930642]],[[-2.25784656]],[[ 0.02193989]],[[ 7.81095251]],[[-0.24515893]],[[-2.40277147]],[[ 66.36651085]],[[ 0.1124381]],[[ 0.13810341]],[[ 0.09593619]],-3.13880777359,-1.72296893597,-169.197616577
-0.1429,-0.116,0.3075,-0.0471238898038,0.065882323374,[[-0.12872309]],[[-0.12503214]],[[ 0.30503865]],[[-3.0886279]],[[-1.78675815]],[[-0.08048571]],[[-0.26334243]],[[ 0.16041414]],[[ 0.05362095]],[[-0.89603924]],[[-2.41411482]],[[ 0.03292127]],[[ 7.95634858]],[[ 0.10400654]],[[-2.32220625]],[[ 66.33728222]],[[ 0.11825394]],[[ 0.13497657]],[[ 0.09496135]],-2.95132637024,-1.88285768032,-169.253158569
-0.1429,-0.116,0.3075,-0.0471238898038,0.065882323374,[[-0.13319233]],[[-0.12224669]],[[ 0.30588102]],[[-2.81572182]],[[-2.01962769]],[[-0.07761184]],[[-0.27392828]],[[ 0.16722592]],[[ 0.05538638]],[[-0.61727907]],[[-2.62054293]],[[ 0.04295669]],[[ 8.08282782]],[[ 0.36574828]],[[-2.24489375]],[[ 66.31455998]],[[ 0.12331311]],[[ 0.13220561]],[[ 0.09411898]],-2.64429402351,-2.14657378197,-169.349563599
-0.1429,-0.116,0.3075,-0.0471238898038,0.065882323374,[[-0.13703983]],[[-0.11984693]],[[ 0.30660428]],[[-2.71145939]],[[-2.10847546]],[[-0.07486674]],[[-0.28031859]],[[ 0.17142086]],[[ 0.05636314]],[[-0.5080609]],[[-2.68249492]],[[ 0.05208853]],[[ 8.19229453]],[[ 0.55397274]],[[-2.17081827]],[[ 66.29754767]],[[ 0.12769178]],[[ 0.12976136]],[[ 0.09339572]],-2.64429402351,-2.14657378197,-169.349563599
-0.1595,-0.0852,0.3066,0.00174532925199,-0.0187500551345,[[-0.14296916]],[[-0.11289528]],[[ 0.30707759]],[[-2.55905364]],[[-2.23241675]],[[-0.0684842]],[[-0.29834486]],[[ 0.20162153]],[[ 0.05584234]],[[-0.35231011]],[[-2.77854099]],[[ 0.07520529]],[[ 8.37271301]],[[ 1.51457288]],[[-1.99953035]],[[ 66.29183965]],[[ 0.13490852]],[[ 0.12241411]],[[ 0.09292241]],-2.46327233315,-2.29148173332,-169.424957275
-0.1595,-0.0852,0.3066,0.00174532925199,-0.0187500551345,[[-0.14810711]],[[-0.1067952]],[[ 0.30747125]],[[-1.95513156]],[[-2.76145126]],[[-0.06237997]],[[-0.31076838]],[[ 0.2251703]],[[ 0.05489228]],[[ 0.24844073]],[[-3.27426609]],[[ 0.09631279]],[[ 8.52903709]],[[ 2.10448984]],[[-1.83521099]],[[ 66.28951643]],[[ 0.14116148]],[[ 0.11582041]],[[ 0.09252875]],-1.58569073677,-3.0663049221,-169.691711426
-0.1595,-0.0852,0.3066,0.00174532925199,-0.0187500551345,[[-0.15253243]],[[-0.1014672]],[[ 0.30779432]],[[-1.7244671]],[[-2.96339741]],[[-0.05655117]],[[-0.31836626]],[[ 0.24290909]],[[ 0.05358992]],[[ 0.47410613]],[[-3.44160487]],[[ 0.11550167]],[[ 8.66383912]],[[ 2.25184273]],[[-1.67782256]],[[ 66.29006036]],[[ 0.14655356]],[[ 0.10992629]],[[ 0.09220568]],-1.58569073677,-3.0663049221,-169.691711426
-0.1595,-0.0852,0.3066,0.00174532925199,-0.0187500551345,[[-0.15631787]],[[-0.09683737]],[[ 0.30805505]],[[-1.63638049]],[[-3.04040267]],[[-0.05099428]],[[-0.32183626]],[[ 0.25559921]],[[ 0.05200324]],[[ 0.55653317]],[[-3.48372473]],[[ 0.13286145]],[[ 8.77946635]],[[ 2.38301616]],[[-1.52730931]],[[ 66.29300773]],[[ 0.15117865]],[[ 0.10467935]],[[ 0.09194495]],-1.58569073677,-3.0663049221,-169.691711426
-0.1595,-0.0852,0.3066,0.00174532925199,-0.0187500551345,[[-0.15953047]],[[-0.09283712]],[[ 0.30826098]],[[-1.25413684]],[[-3.37299243]],[[-0.04570524]],[[-0.32180303]],[[ 0.26392721]],[[ 0.050192]],[[ 0.92906031]],[[-3.77819587]],[[ 0.14848029]],[[ 8.87805511]],[[ 2.49927463]],[[-1.38359887]],[[ 66.29794529]],[[ 0.1551222]],[[ 0.10002901]],[[ 0.09173902]],-1.02504563332,-3.55408191681,-169.877090454
-0.1705,-0.0575,0.3057,-0.0165806278939,-0.0195652157688,[[-0.16398126]],[[-0.08499776]],[[ 0.30827579]],[[-1.10817029]],[[-3.49988557]],[[-0.04209122]],[[-0.32891148]],[[ 0.2939125]],[[ 0.0473832]],[[ 1.06423002]],[[-3.866325]],[[ 0.15687736]],[[ 9.0064854]],[[ 2.70443486]],[[-1.28426321]],[[ 66.31081094]],[[ 0.16025942]],[[ 0.09182261]],[[ 0.09172421]],-1.02504563332,-3.55408191681,-169.877090454
-0.1705,-0.0575,0.3057,-0.0165806278939,-0.0195652157688,[[-0.167784]],[[-0.07815295]],[[ 0.30826463]],[[-0.70374255]],[[-3.85173945]],[[-0.03867809]],[[-0.33187318]],[[ 0.31643379]],[[ 0.04458657]],[[ 1.45367577]],[[-4.17606412]],[[ 0.16415097]],[[ 9.11591138]],[[ 2.88543874]],[[-1.19012127]],[[ 66.3240419]],[[ 0.16463646]],[[ 0.08458245]],[[ 0.09173537]],-0.464246988297,-4.04221820831,-170.069122314
-0.1705,-0.0575,0.3057,-0.0165806278939,-0.0195652157688,[[-0.17100687]],[[-0.07220732]],[[ 0.30823172]],[[-0.41030935]],[[-4.0996753]],[[-0.03546077]],[[-0.33132046]],[[ 0.33247158]],[[ 0.04182582]],[[ 1.72949863]],[[-4.37996718]],[[ 0.17036556]],[[ 9.2084844]],[[ 3.04438282]],[[-1.10105895]],[[ 66.33745401]],[[ 0.16833938]],[[ 0.07822469]],[[ 0.09176828]],-0.240687906742,-4.22506856918,-170.139938354
-0.1705,-0.0575,0.3057,-0.0165806278939,-0.0195652157688,[[-0.17371255]],[[-0.06707237]],[[ 0.30818083]],[[-0.09005821]],[[-4.35427883]],[[-0.03243393]],[[-0.32781729]],[[ 0.34290989]],[[ 0.03912057]],[[ 2.02911606]],[[-4.58844788]],[[ 0.17558383]],[[ 9.28615379]],[[ 3.18324277]],[[-1.01695553]],[[ 66.35089144]],[[ 0.17144615]],[[ 0.07267029]],[[ 0.09181917]],0.0941960662603,-4.48248720169,-170.267181396
-0.1705,-0.0575,0.3057,-0.0165806278939,-0.0195652157688,[[-0.17595847]],[[-0.06266628]],[[ 0.30811528]],[[ 0.38217545]],[[-4.70317325]],[[-0.0295921]],[[-0.32186502]],[[ 0.34854353]],[[ 0.0364868]],[[ 2.47607795]],[[-4.8881185]],[[ 0.17986669]],[[ 9.35068201]],[[ 3.30387342]],[[-0.9376845]],[[ 66.36422357]],[[ 0.17402728]],[[ 0.06784506]],[[ 0.09188472]],0.657041430473,-4.88746023178,-170.480041504
-0.2022,-0.0306,0.3124,-0.0495673507566,0.128846040421,[[-0.18283856]],[[-0.05463549]],[[ 0.30910354]],[[ 0.56245611]],[[-4.83625218]],[[-0.02947078]],[[-0.34297796]],[[ 0.37475335]],[[ 0.04008146]],[[ 2.62988393]],[[-4.97138835]],[[ 0.1732517]],[[ 9.52873127]],[[ 3.50001538]],[[-0.9309014]],[[ 66.33069389]],[[ 0.18114925]],[[ 0.05999938]],[[ 0.09089646]],0.657041430473,-4.88746023178,-170.480041504
-0.2022,-0.0306,0.3124,-0.0495673507566,0.128846040421,[[-0.18880203]],[[-0.04766147]],[[ 0.30996486]],[[ 0.63121671]],[[-4.88689516]],[[-0.02941985]],[[-0.35758795]],[[ 0.39335825]],[[ 0.04273689]],[[ 2.67187773]],[[-4.97230721]],[[ 0.16661995]],[[ 9.68295845]],[[ 3.6701357]],[[-0.92612673]],[[ 66.3036215]],[[ 0.18731834]],[[ 0.05319457]],[[ 0.09003514]],0.657041430473,-4.88746023178,-170.480041504
-0.2022,-0.0306,0.3124,-0.0495673507566,0.128846040421,[[-0.19393996]],[[-0.0416401]],[[ 0.31071154]],[[ 1.01029669]],[[-5.11689949]],[[-0.02943407]],[[-0.36659521]],[[ 0.40539707]],[[ 0.0445781]],[[ 3.02035575]],[[-5.15060168]],[[ 0.15999287]],[[ 9.81576245]],[[ 3.81675808]],[[-0.92322029]],[[ 66.28226324]],[[ 0.1926305]],[[ 0.04732968]],[[ 0.08928846]],1.22459852695,-5.22654438019,-170.710464478
-0.2022,-0.0306,0.3124,-0.0495673507566,0.128846040421,[[-0.19833654]],[[-0.03647509]],[[ 0.31135495]],[[ 1.30200088]],[[-5.28289949]],[[-0.02950835]],[[-0.37080818]],[[ 0.41180364]],[[ 0.04571769]],[[ 3.27897452]],[[-5.26383388]],[[ 0.15339024]],[[ 9.9293507]],[[ 3.94222643]],[[-0.92204697]],[[ 66.26593033]],[[ 0.19717403]],[[ 0.04231094]],[[ 0.08864505]],1.46104240417,-5.35253334045,-170.810302734
-0.2022,-0.0306,0.3124,-0.0495673507566,0.128846040421,[[-0.20206933]],[[-0.03207762]],[[ 0.31190562]],[[ 1.41329624]],[[-5.34610594]],[[-0.02963784]],[[-0.37095067]],[[ 0.41341493]],[[ 0.04625679]],[[ 3.35661496]],[[-5.27428553]],[[ 0.14683024]],10,[[ 4.04871113]],[[-0.92247684]],[[ 66.25398894]],[[ 0.20103001]],[[ 0.03805155]],[[ 0.08809438]],1.46104240417,-5.35253334045,-170.810302734
-0.2022,-0.0306,0.3124,-0.0495673507566,0.128846040421,[[-0.20520968]],[[-0.02836595]],[[ 0.31237325]],[[ 1.83712168]],[[-5.5625599]],[[-0.02981791]],[[-0.36766873]],[[ 0.41097878]],[[ 0.04628597]],[[ 3.74257341]],[[-5.43619246]],[[ 0.14032952]],10,[[ 4.13821601]],[[-0.92438508]],[[ 66.24585964]],[[ 0.20427277]],[[ 0.03447136]],[[ 0.08762675]],2.07447266579,-5.66212701797,-171.027481079
-0.2022,-0.0306,0.3124,-0.0495673507566,0.128846040421,[[-0.207823]],[[-0.02526505]],[[ 0.31276675]],[[ 1.99886451]],[[-5.64503122]],[[-0.03004411]],[[-0.36153706]],[[ 0.40516122]],[[ 0.04588604]],[[ 3.86552047]],[[-5.46399208]],[[ 0.13390324]],10,[[ 4.21258575]],[[-0.92765202]],[[ 66.24101573]],[[ 0.20697026]],[[ 0.03149657]],[[ 0.08723325]],2.07447266579,-5.66212701797,-171.027481079
-0.2344,0.013,0.3172,-0.0567232006898,0.0695652116224,[[-0.21509007]],[[-0.01577231]],[[ 0.31385768]],[[ 2.42925658]],[[-5.83098329]],[[-0.03086344]],[[-0.38259383]],[[ 0.43653637]],[[ 0.04953072]],[[ 4.25294021]],[[-5.59385711]],[[ 0.12539124]],10,[[ 4.43994578]],[[-0.94686818]],[[ 66.20519241]],[[ 0.21450092]],[[ 0.02240217]],[[ 0.08614232]],2.66750621796,-5.91084575653,-171.263031006
-0.2344,0.013,0.3172,-0.0567232006898,0.0695652116224,[[-0.2213785]],[[-0.0075254]],[[ 0.31480576]],[[ 2.91519422]],[[-6.03053301]],[[-0.03169822]],[[-0.39679329]],[[ 0.45891855]],[[ 0.05214155]],[[ 4.69146188]],[[-5.73588559]],[[ 0.11715402]],10,[[ 4.63655637]],[[-0.96666421]],[[ 66.17661869]],[[ 0.22102879]],[[ 0.01453775]],[[ 0.08519424]],3.18486976624,-6.11787557602,-171.511703491
-0.2344,0.013,0.3172,-0.0567232006898,0.0695652116224,[[-0.22678626]],[[-0.0004018]],[[ 0.31562502]],[[ 3.27091333]],[[-6.18804574]],[[-0.03254472]],[[-0.40509579]],[[ 0.47353272]],[[ 0.05385901]],[[ 4.9968632]],[[-5.83493572]],[[ 0.10919542]],10,[[ 4.80547554]],[[-0.98693531]],[[ 66.15444193]],[[ 0.2266531]],[[ 0.00778098]],[[ 0.08437498]],3.45872449875,-6.24895811081,-171.663894653
-0.2344,0.013,0.3172,-0.0567232006898,0.0695652116224,[[-0.23140383]],[[ 0.0057118]],[[ 0.31632843]],[[ 3.50272197]],[[-6.27943119]],[[-0.03339947]],[[-0.40836301]],[[ 0.48148023]],[[ 0.05480943]],[[ 5.17669924]],[[-5.86760775]],[[ 0.10151818]],10,[[ 4.94953217]],[[-1.00758329]],[[ 66.13787327]],[[ 0.23146551]],[[ 0.00201871]],[[ 0.08367157]],3.61331486702,-6.29952335358,-171.769271851
-0.2344,0.013,0.3172,-0.0567232006898,0.0695652116224,[[-0.23531451]],[[ 0.01091996]],[[ 0.31692797]],[[ 3.73554771]],[[-6.40412005]],[[-0.03425922]],[[-0.40736576]],[[ 0.48374844]],[[ 0.05510607]],[[ 5.35576263]],[[-5.93289303]],[[ 0.09412393]],10,[[ 5.07133588]],[[-1.0285164]],[[ 66.12618829]],[[ 0.23555047]],[[-0.00285344]],[[ 0.08307203]],3.84566545486,-6.44426822662,-171.909484863
-0.2587,0.0554,0.3207,-0.0567232006898,0.0700000667573,[[-0.24245943]],[[ 0.02206199]],[[ 0.31799128]],[[ 3.89955545]],[[-6.48833088]],[[-0.035121]],[[-0.42507551]],[[ 0.52010232]],[[ 0.05805983]],[[ 5.46499554]],[[-5.95750072]],[[ 0.08701335]],10,[[ 5.33836795]],[[-1.04964907]],[[ 66.09387419]],[[ 0.24308459]],[[-0.01353472]],[[ 0.08200872]],3.96672987938,-6.50346374512,-172.015319824
-0.2587,0.0554,0.3207,-0.0567232006898,0.0700000667573,[[-0.24861698]],[[ 0.03173777]],[[ 0.31891032]],[[ 3.96199335]],[[-6.52027097]],[[-0.03598201]],[[-0.43607067]],[[ 0.5459051]],[[ 0.06001141]],[[ 5.47269765]],[[-5.93017035]],[[ 0.08018617]],10,[[ 5.56933552]],[[-1.07090174]],[[ 66.06877421]],[[ 0.2495978]],[[-0.02277342]],[[ 0.08108968]],3.96672987938,-6.50346374512,-172.015319824
-0.2587,0.0554,0.3207,-0.0567232006898,0.0700000667573,[[-0.25388773]],[[ 0.04009176]],[[ 0.31969962]],[[ 4.19537754]],[[-6.69033037]],[[-0.03683971]],[[-0.44131827]],[[ 0.56259817]],[[ 0.06110229]],[[ 5.64938598]],[[-6.03970744]],[[ 0.07364132]],10,[[ 5.76783812]],[[-1.09220058]],[[ 66.05000115]],[[ 0.2551921]],[[-0.03071352]],[[ 0.08030038]],4.30403470993,-6.7576918602,-172.250457764
-0.2587,0.0554,0.3207,-0.0567232006898,0.0700000667573,[[-0.25836438]],[[ 0.04725756]],[[ 0.32037256]],[[ 4.40226048]],[[-6.85873636]],[[-0.03769174]],[[-0.44168425]],[[ 0.5714772]],[[ 0.06145935]],[[ 5.7981177]],[[-6.14652605]],[[ 0.06737692]],10,[[ 5.93720241]],[[-1.11347733]],[[ 66.03673937]],[[ 0.25996168]],[[-0.0374881]],[[ 0.07962744]],4.49372529984,-6.9244260788,-172.373306274
-0.2587,0.0554,0.3207,-0.0567232006898,0.0700000667573,[[-0.26213217]],[[ 0.05335842]],[[ 0.32094149]],[[ 4.55342909]],[[-6.99338648]],[[-0.03853596]],[[-0.4379416]],[[ 0.57370348]],[[ 0.06119602]],[[ 5.89027816]],[[-6.21890438]],[[ 0.0613904]],10,[[ 6.08049467]],[[-1.13466906]],[[ 66.02824415]],[[ 0.26399327]],[[-0.04321979]],[[ 0.07905851]],4.61010456085,-7.03789663315,-172.458480835
-0.2587,0.0554,0.3207,-0.0619591884458,0.0,[[-0.26526927]],[[ 0.05850774]],[[ 0.32141772]],[[ 4.71908851]],[[-7.13370532]],[[-0.03977374]],[[-0.43077805]],[[ 0.57031459]],[[ 0.06041337]],[[ 5.99585829]],[[-6.29617315]],[[ 0.05408784]],10,[[ 6.19783755]],[[-1.16647778]],[[ 66.0238398]],[[ 0.26738594]],[[-0.0479135]],[[ 0.07858228]],4.78401660919,-7.18122291565,-172.583709717
-0.2587,0.0554,0.3207,-0.0619591884458,0.0,[[-0.26784722]],[[ 0.06280965]],[[ 0.32181163]],[[ 4.78213723]],[[-7.18706361]],[[-0.04098358]],[[-0.42080334]],[[ 0.56223464]],[[ 0.05920118]],[[ 5.99891437]],[[-6.28667554]],[[ 0.0471835]],10,[[ 6.29456613]],[[-1.19768483]],[[ 66.02291663]],[[ 0.27019575]],[[-0.05178265]],[[ 0.07818837]],4.78401660919,-7.18122291565,-172.583709717
-0.2587,0.0554,0.3207,-0.0619591884458,0.0,[[-0.26993131]],[[ 0.06635946]],[[ 0.32213271]],[[ 4.80599268]],[[-7.20720685]],[[-0.04216394]],[[-0.40855602]],[[ 0.55028376]],[[ 0.05763887]],[[ 5.96317889]],[[-6.24442285]],[[ 0.0406677]],10,[[ 6.3730621]],[[-1.22824177]],[[ 66.02492744]],[[ 0.27248855]],[[-0.05492248]],[[ 0.07786729]],4.78401660919,-7.18122291565,-172.583709717
-0.2587,0.0554,0.3207,-0.0619591884458,0.0,[[-0.27158095]],[[ 0.06924422]],[[ 0.32238958]],[[ 5.06091744]],[[-7.42414537]],[[-0.04331351]],[[-0.39450981]],[[ 0.53518715]],[[ 0.05579644]],[[ 6.15631964]],[[-6.39721455]],[[ 0.03453028]],10,[[ 6.43549569]],[[-1.25810583]],[[ 66.02938357]],[[ 0.27432451]],[[-0.05741983]],[[ 0.07761042]],5.17969226837,-7.51810693741,-172.846038818
-0.2587,0.0554,0.3207,-0.0619591884458,0.0,[[-0.27285012]],[[ 0.07154324]],[[ 0.32259011]],[[ 5.15805585]],[[-7.50676547]],[[-0.04443117]],[[-0.37907963]],[[ 0.51758354]],[[ 0.05373535]],[[ 6.1915028]],[[-6.415657]],[[ 0.02876076]],10,[[ 6.48383936]],[[-1.28723967]],[[ 66.03585072]],[[ 0.27575855]],[[-0.05935357]],[[ 0.07740989]],5.17969226837,-7.51810693741,-172.846038818
-0.2587,0.0554,0.3207,-0.0619591884458,0.0,[[-0.27378769]],[[ 0.0733286]],[[ 0.32274141]],[[ 5.28828335]],[[-7.59906718]],[[-0.04551598]],[[-0.36262706]],[[ 0.49803306]],[[ 0.05150927]],[[ 6.25906243]],[[-6.44349196]],[[ 0.02334831]],10,[[ 6.51988112]],[[-1.31561103]],[[ 66.04394487]],[[ 0.2768406]],[[-0.06079524]],[[ 0.07725859]],5.32983016968,-7.61618471146,-172.976242065
-0.2772,0.0821,0.3257,-0.0895353906273,0.0847457407946,[[-0.27737993]],[[ 0.07891184]],[[ 0.3236451]],[[ 5.40395977]],[[-7.67967864]],[[-0.0486915]],[[-0.36243085]],[[ 0.50150962]],[[ 0.05375006]],[[ 6.3115632]],[[-6.45949023]],[[ 0.00990413]],10,[[ 6.63294022]],[[-1.39986092]],[[ 66.01775446]],[[ 0.280892]],[[-0.06531761]],[[ 0.0763549]],5.43624591827,-7.68951702118,-173.03276062
-0.2772,0.0821,0.3257,-0.0895353906273,0.0847457407946,[[-0.28039923]],[[ 0.08363639]],[[ 0.32442392]],[[ 5.53416249]],[[-7.75616854]],[[-0.05174649]],[[-0.35894221]],[[ 0.49983424]],[[ 0.05514158]],[[ 6.37791096]],[[-6.47125414]],[[-0.00253448]],10,[[ 6.72553105]],[[-1.48116039]],[[ 65.99775348]],[[ 0.28434986]],[[-0.06902124]],[[ 0.07557608]],5.57496404648,-7.76340293884,-173.158004761
-0.2772,0.0821,0.3257,-0.0895353906273,0.0847457407946,[[-0.28290902]],[[ 0.08759549]],[[ 0.32509058]],[[ 5.72785938]],[[-7.84347471]],[[-0.05468093]],[[-0.35271673]],[[ 0.49384162]],[[ 0.05580612]],[[ 6.50639698]],[[-6.49359878]],[[-0.01400718]],10,[[ 6.80006355]],[[-1.55948972]],[[ 65.98315966]],[[ 0.28727359]],[[-0.07200254]],[[ 0.07490942]],5.80687379837,-7.85721588135,-173.326980591
-0.2772,0.0821,0.3257,-0.0895353906273,0.0847457407946,[[-0.28496731]],[[ 0.09087455]],[[ 0.32565681]],[[ 5.86089768]],[[-7.88404642]],[[-0.05749521]],[[-0.34424676]],[[ 0.4842733]],[[ 0.05585322]],[[ 6.5736222]],[[-6.469503]],[[-0.02455353]],10,[[ 6.85872892]],[[-1.63483976]],[[ 65.97325791]],[[ 0.28971841]],[[-0.07434916]],[[ 0.07434319]],5.90223884583,-7.86922836304,-173.391967773
