x,y,z,yaw,vzcam,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.343,0.3569,0.839,-2.02370926769,0.737209596629,[[-0.34530284]],[[ 0.35958522]],[[ 0.8085014]],[[ 0.0323388]],[[ 0.08719063]],[[ 0.41426076]],[[-2.01876596]],[[-0.17609356]],[[ 2.67135638]],[[-4.75598256]],0,60,[[ 0.17454113]],[[ 0.4669807]],[[-0.4085014]]
-0.343,0.3569,0.839,-2.02370926769,0.737209596629,[[-0.34444012]],[[ 0.35948794]],[[ 0.81683553]],[[ 0.03250873]],[[ 0.08688527]],[[ 0.4384303]],[[-2.02083864]],[[-0.17618981]],[[ 2.66235958]],[[-4.7504595]],0,60,[[ 0.17386055]],[[ 0.46652233]],[[-0.41683553]]
-0.343,0.3569,0.839,-2.02370926769,0.737209596629,[[-0.34381123]],[[ 0.35941494]],[[ 0.8240475]],[[ 0.03260444]],[[ 0.08658854]],[[ 0.45473545]],[[-2.02270915]],[[-0.17622334]],[[ 2.65330729]],[[-4.7472979]],0,60,[[ 0.17319657]],[[ 0.46624908]],[[-0.4240475]]
-0.343,0.3569,0.839,-2.02370926769,0.737209596629,[[-0.34335299]],[[ 0.35935967]],[[ 0.83024963]],[[ 0.03264609]],[[ 0.08629834]],[[ 0.4642774]],[[-2.02439672]],[[-0.17620029]],[[ 2.64437729]],[[-4.74576159]],0,60,[[ 0.17256062]],[[ 0.46610458]],[[-0.43024963]]
-0.343,0.3569,0.839,-2.02370926769,0.737209596629,[[-0.3430193]],[[ 0.35931735]],[[ 0.83554566]],[[ 0.03264837]],[[ 0.08601315]],[[ 0.46804423]],[[-2.02591878]],[[-0.17612622]],[[ 2.63568594]],[[-4.74532366]],0,60,[[ 0.17195965]],[[ 0.46604837]],[[-0.43554566]]
-0.3439,0.3637,0.8395,-2.05460159545,0.00943392457906,[[-0.34302173]],[[ 0.36113724]],[[ 0.84011063]],[[ 0.03254475]],[[ 0.08631548]],[[ 0.46737837]],[[-2.03031722]],[[-0.17694029]],[[ 2.63333899]],[[-4.76723351]],0,60,[[ 0.17153814]],[[ 0.46760954]],[[-0.44011063]]
-0.3439,0.3637,0.8395,-2.05460159545,0.00943392457906,[[-0.34302425]],[[ 0.36246348]],[[ 0.843944]],[[ 0.03244144]],[[ 0.08646136]],[[ 0.46253235]],[[-2.03429213]],[[-0.17762109]],[[ 2.62706366]],[[-4.78519125]],0,60,[[ 0.17086326]],[[ 0.46888288]],[[-0.443944]]
-0.3439,0.3637,0.8395,-2.05460159545,0.00943392457906,[[-0.34302684]],[[ 0.36342942]],[[ 0.84712699]],[[ 0.03233844]],[[ 0.08649327]],[[ 0.4542154]],[[-2.03788381]],[[-0.17818146]],[[ 2.61829418]],[[-4.80003198]],0,60,[[ 0.1700394]],[[ 0.4699308]],[[-0.44712699]]
-0.3439,0.3637,0.8395,-2.05460159545,0.00943392457906,[[-0.34302947]],[[ 0.36413241]],[[ 0.84973383]],[[ 0.03223575]],[[ 0.08644227]],[[ 0.44305579]],[[-2.04112871]],[[-0.17863305]],[[ 2.60803942]],[[-4.81239631]],0,60,[[ 0.16913909]],[[ 0.47080102]],[[-0.44973383]]
-0.3439,0.3637,0.8395,-2.05460159545,0.00943392457906,[[-0.34303213]],[[ 0.3646435]],[[ 0.85183224]],[[ 0.03213338]],[[ 0.08633098]],[[ 0.42960794]],[[-2.04405982]],[[-0.17898637]],[[ 2.59700233]],[[-4.82277717]],0,60,[[ 0.16821209]],[[ 0.47153008]],[[-0.45183224]]
-0.3439,0.3637,0.8395,-2.05460159545,0.00943392457906,[[-0.34303481]],[[ 0.36501452]],[[ 0.85348383]],[[ 0.03203133]],[[ 0.08617593]],[[ 0.41435908]],[[-2.046707]],[[-0.17925097]],[[ 2.58566642]],[[-4.83155538]],0,60,[[ 0.16729185]],[[ 0.47214608]],[[-0.45348383]]
-0.3419,0.3689,0.8594,-2.06210651123,0.320968788599,[[-0.34249258]],[[ 0.36670013]],[[ 0.85790933]],[[ 0.03210122]],[[ 0.08643539]],[[ 0.41598461]],[[-2.04983241]],[[-0.17966232]],[[ 2.59063606]],[[-4.84314612]],0,60,[[ 0.16756119]],[[ 0.47296236]],[[-0.45790933]]
-0.3419,0.3689,0.8594,-2.06210651123,0.320968788599,[[-0.34209757]],[[ 0.36792836]],[[ 0.86164468]],[[ 0.03212453]],[[ 0.08654999]],[[ 0.41353687]],[[-2.05265537]],[[-0.17997905]],[[ 2.59079156]],[[-4.85295637]],0,60,[[ 0.1674968]],[[ 0.47365267]],[[-0.46164468]]
-0.3419,0.3689,0.8594,-2.06210651123,0.320968788599,[[-0.34181002]],[[ 0.36882278]],[[ 0.8647654]],[[ 0.03211391]],[[ 0.0865591]],[[ 0.40768609]],[[-2.05520466]],[[-0.18021034]],[[ 2.58769696]],[[-4.8613021]],0,60,[[ 0.1672142]],[[ 0.47424018]],[[-0.4647654]]
-0.3419,0.3689,0.8594,-2.06210651123,0.320968788599,[[-0.3416009]],[[ 0.36947357]],[[ 0.86734061]],[[ 0.03207864]],[[ 0.08649146]],[[ 0.39902715]],[[-2.05750632]],[[-0.18036449]],[[ 2.5824685]],[[-4.86843607]],0,60,[[ 0.16679525]],[[ 0.47474334]],[[-0.46734061]]
-0.3419,0.3689,0.8594,-2.06210651123,0.320968788599,[[-0.34144901]],[[ 0.36994655]],[[ 0.86943346]],[[ 0.03202546]],[[ 0.08636804]],[[ 0.38808603]],[[-2.05958391]],[[-0.18044902]],[[ 2.57589812]],[[-4.87456077]],0,60,[[ 0.16629749]],[[ 0.47517683]],[[-0.46943346]]
-0.3419,0.3689,0.8594,-2.06210651123,0.320968788599,[[-0.34133889]],[[ 0.37028976]],[[ 0.87110146]],[[ 0.03195929]],[[ 0.08620415]],[[ 0.37532602]],[[-2.06145874]],[[-0.18047073]],[[ 2.5685434]],[[-4.87983894]],0,60,[[ 0.16576093]],[[ 0.47555237]],[[-0.47110146]]
-0.3419,0.3689,0.8594,-2.06210651123,0.320968788599,[[-0.34125926]],[[ 0.37053827]],[[ 0.87239688]],[[ 0.03188373]],[[ 0.08601097]],[[ 0.36115341]],[[-2.06315012]],[[-0.18043576]],[[ 2.56079288]],[[-4.88440192]],0,60,[[ 0.16521299]],[[ 0.47587935]],[[-0.47239688]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.34152882]],[[ 0.37158955]],[[ 0.87343071]],[[ 0.03169846]],[[ 0.08607116]],[[ 0.34628962]],[[-2.06306842]],[[-0.17985385]],[[ 2.56883712]],[[-4.89345408]],0,60,[[ 0.16605091]],[[ 0.47660028]],[[-0.47343071]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.34172629]],[[ 0.37235483]],[[ 0.87417513]],[[ 0.03153649]],[[ 0.08604111]],[[ 0.33061407]],[[-2.06298948]],[[-0.17927462]],[[ 2.57400441]],[[-4.89989347]],0,60,[[ 0.16666966]],[[ 0.47712284]],[[-0.47417513]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.34187114]],[[ 0.37291138]],[[ 0.87466933]],[[ 0.0313916]],[[ 0.08594544]],[[ 0.31439961]],[[-2.06291305]],[[-0.17869796]],[[ 2.57707185]],[[-4.90442791]],0,60,[[ 0.16712819]],[[ 0.47750072]],[[-0.47466933]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.34197757]],[[ 0.37331559]],[[ 0.87494858]],[[ 0.03125926]],[[ 0.08580212]],[[ 0.29788064]],[[-2.06283891]],[[-0.17812381]],[[ 2.57860689]],[[-4.90757382]],0,60,[[ 0.16746958]],[[ 0.4777731]],[[-0.47494858]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.34205597]],[[ 0.37360863]],[[ 0.8750445]],[[ 0.03113617]],[[ 0.08562425]],[[ 0.28125707]],[[-2.06276685]],[[-0.1775521]],[[ 2.5790239]],[[-4.90970795]],0,60,[[ 0.16772526]],[[ 0.47796855]],[[-0.4750445]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.3421139]],[[ 0.37382054]],[[ 0.87498537]],[[ 0.03101991]],[[ 0.08542141]],[[ 0.26469798]],[[-2.0626967]],[[-0.17698276]],[[ 2.57862551]],[[-4.91110517]],0,60,[[ 0.1679182]],[[ 0.47810793]],[[-0.47498537]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.34215689]],[[ 0.37397323]],[[ 0.87479639]],[[ 0.03090873]],[[ 0.08520058]],[[ 0.24834497]],[[-2.06262829]],[[-0.17641573]],[[ 2.57763275]],[[-4.91196596]],0,60,[[ 0.1680652]],[[ 0.47820644]],[[-0.47479639]]
-0.3431,0.3721,0.8598,-2.04570041626,0.00579710096853,[[-0.34218898]],[[ 0.37408271]],[[ 0.87449993]],[[ 0.03080133]],[[ 0.08496684]],[[ 0.23231524]],[[-2.06256146]],[[-0.17585097]],[[ 2.57620709]],[[-4.91243657]],0,60,[[ 0.16817852]],[[ 0.47827519]],[[-0.47449993]]
-0.3337,0.376,0.8746,-2.05652145762,0.170114685192,[[-0.33965197]],[[ 0.37522327]],[[ 0.87646954]],[[ 0.03150296]],[[ 0.08505841]],[[ 0.23027657]],[[-2.06355606]],[[-0.17561535]],[[ 2.59749592]],[[-4.89229163]],0,60,[[ 0.16990776]],[[ 0.47674659]],[[-0.47646954]]
-0.3337,0.376,0.8746,-2.05652145762,0.170114685192,[[-0.33780109]],[[ 0.37605373]],[[ 0.87810876]],[[ 0.03198639]],[[ 0.08505207]],[[ 0.2264504]],[[-2.06445112]],[[-0.17534976]],[[ 2.61143442]],[[-4.87796362]],0,60,[[ 0.17108933]],[[ 0.47566209]],[[-0.47810876]]
-0.3337,0.376,0.8746,-2.05652145762,0.170114685192,[[-0.33645098]],[[ 0.37665788]],[[ 0.87945512]],[[ 0.03231066]],[[ 0.08497453]],[[ 0.22115607]],[[-2.0652561]],[[-0.17505722]],[[ 2.620088]],[[-4.86782498]],0,60,[[ 0.17187886]],[[ 0.47489797]],[[-0.47945512]]
-0.3337,0.376,0.8746,-2.05652145762,0.170114685192,[[-0.33546637]],[[ 0.37709685]],[[ 0.88054283]],[[ 0.03251886]],[[ 0.08484524]],[[ 0.21467564]],[[-2.0659796]],[[-0.17474047]],[[ 2.62495854]],[[-4.86069561]],0,60,[[ 0.17238935]],[[ 0.47436445]],[[-0.48054283]]
-0.3337,0.376,0.8746,-2.05652145762,0.170114685192,[[-0.33474852]],[[ 0.37741528]],[[ 0.88140306]],[[ 0.03264245]],[[ 0.08467843]],[[ 0.20725715]],[[-2.06662936]],[[-0.17440196]],[[ 2.62713652]],[[-4.85572047]],0,60,[[ 0.1727027]],[[ 0.47399646]],[[-0.48140306]]
-0.3313,0.3796,0.8743,-2.04709667966,-0.00731709291371,[[-0.33357144]],[[ 0.3786266]],[[ 0.88201639]],[[ 0.03291016]],[[ 0.08479315]],[[ 0.19884271]],[[-2.06628923]],[[-0.17375924]],[[ 2.64732313]],[[-4.84842117]],0,60,[[ 0.17448921]],[[ 0.47347812]],[[-0.48201639]]
-0.3313,0.3796,0.8743,-2.04709667966,-0.00731709291371,[[-0.33271313]],[[ 0.37950872]],[[ 0.88246141]],[[ 0.03307671]],[[ 0.08480391]],[[ 0.189943]],[[-2.06597662]],[[-0.17312702]],[[ 2.66156496]],[[-4.84281861]],0,60,[[ 0.17582124]],[[ 0.4730875]],[[-0.48246141]]
-0.3313,0.3796,0.8743,-2.04709667966,-0.00731709291371,[[-0.33208746]],[[ 0.38015057]],[[ 0.88276082]],[[ 0.03316952]],[[ 0.08473902]],[[ 0.18071679]],[[-2.06568893]],[[-0.17250445]],[[ 2.67144779]],[[-4.83847021]],0,60,[[ 0.17681933]],[[ 0.47279114]],[[-0.48276082]]
-0.3313,0.3796,0.8743,-2.04709667966,-0.00731709291371,[[-0.33163159]],[[ 0.38061707]],[[ 0.88293502]],[[ 0.03320859]],[[ 0.08461916]],[[ 0.17130062]],[[-2.06542381]],[[-0.17189078]],[[ 2.67813096]],[[-4.83505099]],0,60,[[ 0.17757166]],[[ 0.47256446]],[[-0.48293502]]
-0.3313,0.3796,0.8743,-2.04709667966,-0.00731709291371,[[-0.33129964]],[[ 0.3809556]],[[ 0.88300233]],[[ 0.03320855]],[[ 0.08445941]],[[ 0.16181105]],[[-2.06517912]],[[-0.17128532]],[[ 2.68246248]],[[-4.83232215]],0,60,[[ 0.17814279]],[[ 0.47238942]],[[-0.48300233]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.32836077]],[[ 0.38188188]],[[ 0.88223167]],[[ 0.03402882]],[[ 0.08448511]],[[ 0.14803669]],[[-2.06495294]],[[-0.17068746]],[[ 2.70976558]],[[-4.80313613]],0,60,[[ 0.18045897]],[[ 0.47020115]],[[-0.48223167]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.32621665]],[[ 0.38255597]],[[ 0.88146773]],[[ 0.03459641]],[[ 0.08443138]],[[ 0.13509536]],[[-2.06474353]],[[-0.17009663]],[[ 2.72908975]],[[-4.78163408]],0,60,[[ 0.18216748]],[[ 0.46859512]],[[-0.48146773]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.3246526]],[[ 0.38304601]],[[ 0.88071645]],[[ 0.03497968]],[[ 0.08431991]],[[ 0.12297328]],[[-2.0645493]],[[-0.16951233]],[[ 2.74258094]],[[-4.76575072]],0,60,[[ 0.18343126]],[[ 0.46741473]],[[-0.48071645]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.3235119]],[[ 0.38340172]],[[ 0.87998271]],[[ 0.03522853]],[[ 0.08416653]],[[ 0.11165132]],[[-2.06436883]],[[-0.16893408]],[[ 2.7518061]],[[-4.75397728]],0,60,[[ 0.1843693]],[[ 0.46654559]],[[-0.47998271]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.32268019]],[[ 0.38365939]],[[ 0.87927045]],[[ 0.03537937]],[[ 0.08398279]],[[ 0.10110605]],[[-2.06420082]],[[-0.16836148]],[[ 2.7579096]],[[-4.74521148]],0,60,[[ 0.18506855]],[[ 0.46590414]],[[-0.47927045]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.32207399]],[[ 0.38384553]],[[ 0.87858278]],[[ 0.03545878]],[[ 0.08377713]],[[ 0.09131067]],[[-2.0640441]],[[-0.16779415]],[[ 2.76172749]],[[-4.73864787]],0,60,[[ 0.18559254]],[[ 0.46542932]],[[-0.47858278]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.32163238]],[[ 0.38397945]],[[ 0.87792209]],[[ 0.03548616]],[[ 0.08355569]],[[ 0.08223573]],[[-2.06389762]],[[-0.16723174]],[[ 2.76387072]],[[-4.73369783]],0,60,[[ 0.18598772]],[[ 0.46507653]],[[-0.47792209]]
-0.3214,0.3821,0.8696,-2.04709667966,-0.0870368126167,[[-0.32131089]],[[ 0.38407528]],[[ 0.87729017]],[[ 0.03547566]],[[ 0.08332297]],[[ 0.07384989]],[[-2.06376042]],[[-0.16667394]],[[ 2.76478594]],[[-4.7299311]],0,60,[[ 0.18628808]],[[ 0.46481314]],[[-0.47729017]]
-0.3144,0.386,0.8562,-2.01934594456,-0.174026193875,[[-0.31916984]],[[ 0.38520589]],[[ 0.87455715]],[[ 0.03603761]],[[ 0.08341652]],[[ 0.0538321]],[[-2.06091335]],[[-0.16528257]],[[ 2.80176555]],[[-4.70395505]],0,60,[[ 0.18961606]],[[ 0.4629241]],[[-0.47455715]]
-0.3144,0.386,0.8562,-2.01934594456,-0.174026193875,[[-0.31760806]],[[ 0.38602915]],[[ 0.87209043]],[[ 0.03641555]],[[ 0.08341309]],[[ 0.03650417]],[[-2.05833261]],[[-0.16397763]],[[ 2.83022551]],[[-4.68341198]],0,60,[[ 0.19226906]],[[ 0.46143904]],[[-0.47209043]]
-0.3144,0.386,0.8562,-2.01934594456,-0.174026193875,[[-0.31646906]],[[ 0.38662807]],[[ 0.86987029]],[[ 0.0366593]],[[ 0.0833391]],[[ 0.02159722]],[[-2.0559929]],[[-0.16275104]],[[ 2.85226798]],[[-4.66699384]],0,60,[[ 0.19440918]],[[ 0.46025971]],[[-0.46987029]]
-0.3144,0.386,0.8562,-2.01934594456,-0.174026193875,[[-0.31563861]],[[ 0.38706327]],[[ 0.86787786]],[[ 0.03680521]],[[ 0.08321385]],[[ 0.00886295]],[[-2.05387131]],[[-0.1615955]],[[ 2.86944302]],[[-4.65372538]],0,60,[[ 0.19615637]],[[ 0.45931295]],[[-0.46787786]]
-0.3144,0.386,0.8562,-2.01934594456,-0.174026193875,[[-0.31503336]],[[ 0.38737898]],[[ 0.86609521]],[[ 0.03687981]],[[ 0.0830514]],[[-0.00192741]],[[-2.05194711]],[[-0.1605044]],[[ 2.88289745]],[[-4.6428781]],0,60,[[ 0.19759979]],[[ 0.45854424]],[[-0.46609521]]
-0.3112,0.3857,0.8555,-2.0334831115,-0.0132075538241,[[-0.31372061]],[[ 0.38752576]],[[ 0.86439399]],[[ 0.03717673]],[[ 0.08283634]],[[-0.01162598]],[[-2.05158633]],[[-0.15989854]],[[ 2.89141123]],[[-4.62725009]],0,60,[[ 0.19850247]],[[ 0.45737688]],[[-0.46439399]]
-0.3112,0.3857,0.8555,-2.0334831115,-0.0132075538241,[[-0.31276337]],[[ 0.38763098]],[[ 0.86288177]],[[ 0.03736088]],[[ 0.08260889]],[[-0.01967553]],[[-2.05125543]],[[-0.15930377]],[[ 2.89713367]],[[-4.61560646]],0,60,[[ 0.19918954]],[[ 0.45651093]],[[-0.46288177]]
-0.3112,0.3857,0.8555,-2.0334831115,-0.0132075538241,[[-0.3120656]],[[ 0.38770588]],[[ 0.86154235]],[[ 0.03746284]],[[ 0.08237262]],[[-0.02626449]],[[-2.05095158]],[[-0.15871919]],[[ 2.90079884]],[[-4.60688758]],0,60,[[ 0.19971698]],[[ 0.45586611]],[[-0.46154235]]
-0.3112,0.3857,0.8555,-2.0334831115,-0.0132075538241,[[-0.3115572]],[[ 0.38775865]],[[ 0.86036053]],[[ 0.03750491]],[[ 0.08213014]],[[-0.03156471]],[[-2.05067222]],[[-0.15814397]],[[ 2.90294429]],[[-4.60031827]],0,60,[[ 0.20012584]],[[ 0.45538369]],[[-0.46036053]]
-0.3112,0.3857,0.8555,-2.0334831115,-0.0132075538241,[[-0.31118701]],[[ 0.38779528]],[[ 0.85932209]],[[ 0.03750338]],[[ 0.08188336]],[[-0.03573255]],[[-2.05041504]],[[-0.15757738]],[[ 2.90396403]],[[-4.59533118]],0,60,[[ 0.20044627]],[[ 0.45502069]],[[-0.45932209]]
-0.3112,0.3857,0.8555,-2.0334831115,-0.0132075538241,[[-0.3109177]],[[ 0.38782013]],[[ 0.85841374]],[[ 0.03747013]],[[ 0.08163366]],[[-0.03890988]],[[-2.05017794]],[[-0.15701875]],[[ 2.90414727]],[[-4.59151089]],0,60,[[ 0.20070042]],[[ 0.45474566]],[[-0.45841374]]
-0.3043,0.3849,0.8541,-2.05669599055,-0.0233332628676,[[-0.30884203]],[[ 0.38761843]],[[ 0.85740049]],[[ 0.03800506]],[[ 0.0813135]],[[-0.04250895]],[[-2.05223278]],[[-0.15716809]],[[ 2.90216934]],[[-4.57191371]],0,60,[[ 0.20054794]],[[ 0.45322398]],[[-0.45740049]]
-0.3043,0.3849,0.8541,-2.05669599055,-0.0233332628676,[[-0.30732801]],[[ 0.38746936]],[[ 0.85651811]],[[ 0.03836167]],[[ 0.0810109]],[[-0.04514581]],[[-2.05408769]],[[-0.15725536]],[[ 2.89837721]],[[-4.55862632]],0,60,[[ 0.20027846]],[[ 0.4521853]],[[-0.45651811]]
-0.3043,0.3849,0.8541,-2.05669599055,-0.0233332628676,[[-0.3062239]],[[ 0.3873587]],[[ 0.85575389]],[[ 0.03858825]],[[ 0.08072135]],[[-0.04694931]],[[-2.0557617]],[[-0.15728662]],[[ 2.89340466]],[[-4.54983373]],0,60,[[ 0.19993803]],[[ 0.45149156]],[[-0.45575389]]
-0.3043,0.3849,0.8541,-2.05669599055,-0.0233332628676,[[-0.30541897]],[[ 0.38727608]],[[ 0.85509603]],[[ 0.03872002]],[[ 0.08044153]],[[-0.04803545]],[[-2.05727202]],[[-0.15726735]],[[ 2.88770505]],[[-4.54422373]],0,60,[[ 0.19955919]],[[ 0.45104284]],[[-0.45509603]]
-0.3043,0.3849,0.8541,-2.05669599055,-0.0233332628676,[[-0.30483239]],[[ 0.38721394]],[[ 0.85453367]],[[ 0.03878272]],[[ 0.08016904]],[[-0.04850835]],[[-2.05863422]],[[-0.1572025]],[[ 2.8815995]],[[-4.54084934]],0,60,[[ 0.19916464]],[[ 0.45076698]],[[-0.45453367]]
-0.2911,0.3899,0.8243,-2.01306275925,-0.608165916699,[[-0.30080871]],[[ 0.38852905]],[[ 0.84931752]],[[ 0.03992599]],[[ 0.08033048]],[[-0.07578904]],[[-2.05558845]],[[-0.15577978]],[[ 2.93255979]],[[-4.49321693]],0,60,[[ 0.20357535]],[[ 0.44721111]],[[-0.44931752]]
-0.2911,0.3899,0.8243,-2.01306275925,-0.608165916699,[[-0.29787301]],[[ 0.38948701]],[[ 0.84470151]],[[ 0.04072353]],[[ 0.08037911]],[[-0.09803613]],[[-2.05282819]],[[-0.15444945]],[[ 2.97117669]],[[-4.4566929]],0,60,[[ 0.20701874]],[[ 0.44449039]],[[-0.44470151]]
-0.2911,0.3899,0.8243,-2.01306275925,-0.608165916699,[[-0.29573136]],[[ 0.39018433]],[[ 0.84063251]],[[ 0.04126888]],[[ 0.08034563]],[[-0.11584613]],[[-2.05032631]],[[-0.15320286]],[[ 3.0006039]],[[-4.42846877]],0,60,[[ 0.20973689]],[[ 0.44239268]],[[-0.44063251]]
-0.2911,0.3899,0.8243,-2.01306275925,-0.608165916699,[[-0.29416925]],[[ 0.39069141]],[[ 0.83706085]],[[ 0.04163027]],[[ 0.08025245]],[[-0.12976136]],[[-2.04805824]],[[-0.15203217]],[[ 3.02315223]],[[-4.40646744]],0,60,[[ 0.21190769]],[[ 0.44076122]],[[-0.43706085]]
-0.2911,0.3899,0.8243,-2.01306275925,-0.608165916699,[[-0.29303013]],[[ 0.39105965]],[[ 0.83394018]],[[ 0.04185754]],[[ 0.0801159]],[[-0.14027362]],[[-2.04600178]],[[-0.15093031]],[[ 3.04051934]],[[-4.38915135]],0,60,[[ 0.21366227]],[[ 0.43948008]],[[-0.43394018]]
-0.285,0.3971,0.7988,-2.01306275925,-0.509998054512,[[-0.29053772]],[[ 0.39328827]],[[ 0.82717202]],[[ 0.04250955]],[[ 0.0805647]],[[-0.17121226]],[[-2.04413682]],[[-0.14989087]],[[ 3.0868643]],[[-4.36769161]],0,60,[[ 0.21760129]],[[ 0.43787842]],[[-0.42717202]]
-0.285,0.3971,0.7988,-2.01306275925,-0.509998054512,[[-0.28871964]],[[ 0.39491295]],[[ 0.82122004]],[[ 0.04294749]],[[ 0.0808222]],[[-0.19566049]],[[-2.04244516]],[[-0.14890804]],[[ 3.1212657]],[[-4.35091816]],0,60,[[ 0.22061507]],[[ 0.43662829]],[[-0.42122004]]
-0.285,0.3971,0.7988,-2.01306275925,-0.509998054512,[[-0.28739373]],[[ 0.39609685]],[[ 0.81600904]],[[ 0.04322932]],[[ 0.0809403]],[[-0.21442631]],[[-2.04091034]],[[-0.14797658]],[[ 3.1468303]],[[-4.33768713]],0,60,[[ 0.22294104]],[[ 0.43564339]],[[-0.41600904]]
-0.285,0.3971,0.7988,-2.01306275925,-0.509998054512,[[-0.28642703]],[[ 0.39695904]],[[ 0.81146895]],[[ 0.04339732]],[[ 0.0809569]],[[-0.22824133]],[[-2.03951746]],[[-0.14709173]],[[ 3.16583522]],[[-4.32714635]],0,60,[[ 0.22475353]],[[ 0.43485948]],[[-0.41146895]]
-0.285,0.3971,0.7988,-2.01306275925,-0.509998054512,[[-0.28572249]],[[ 0.39758644]],[[ 0.80753472]],[[ 0.04348238]],[[ 0.08089963]],[[-0.23776622]],[[-2.03825303]],[[-0.1462492]],[[ 3.17995178]],[[-4.31866017]],0,60,[[ 0.22618077]],[[ 0.43422871]],[[-0.40753472]]
-0.2703,0.3982,0.7741,-1.99997278986,-0.484314866602,[[-0.28120414]],[[ 0.39834219]],[[ 0.8002179]],[[ 0.04476607]],[[ 0.08088289]],[[-0.26624683]],[[-2.03582268]],[[-0.14505018]],[[ 3.2230626]],[[-4.26237391]],0,60,[[ 0.22993716]],[[ 0.42997811]],[[-0.4002179]]
-0.2703,0.3982,0.7741,-1.99997278986,-0.484314866602,[[-0.27790752]],[[ 0.3988919]],[[ 0.7938252]],[[ 0.04566165]],[[ 0.08080144]],[[-0.28775644]],[[-2.03361957]],[[-0.14392487]],[[ 3.25535239]],[[-4.21984193]],0,[[ 60.45169049]],[[ 0.23284763]],[[ 0.42676612]],[[-0.3938252]]
-0.2703,0.3982,0.7741,-1.99997278986,-0.484314866602,[[-0.27550258]],[[ 0.39929125]],[[ 0.78826828]],[[ 0.04627409]],[[ 0.08067298]],[[-0.30320642]],[[-2.03162211]],[[-0.1428664]],[[ 3.27961909]],[[-4.18750939]],0,[[ 61.81103576]],[[ 0.23512676]],[[ 0.42432368]],[[-0.38826828]]
-0.2703,0.3982,0.7741,-1.99997278986,-0.484314866602,[[-0.27374843]],[[ 0.39958086]],[[ 0.78346517]],[[ 0.04668003]],[[ 0.08051043]],[[-0.3134188]],[[-2.02981076]],[[-0.14186853]],[[ 3.29790841]],[[-4.16275999]],0,[[ 62.76605725]],[[ 0.2369318]],[[ 0.42245282]],[[-0.38346517]]
-0.2703,0.3982,0.7741,-1.99997278986,-0.484314866602,[[-0.27246926]],[[ 0.39979038]],[[ 0.77934004]],[[ 0.04693538]],[[ 0.08032322]],[[-0.31913286]],[[-2.02816783]],[[-0.14092564]],[[ 3.31171955]],[[-4.14366671]],0,[[ 63.37229857]],[[ 0.2383784]],[[ 0.42100782]],[[-0.37934004]]
-0.2703,0.3982,0.7741,-1.99997278986,-0.484314866602,[[-0.27153675]],[[ 0.39994145]],[[ 0.77582289]],[[ 0.04708095]],[[ 0.08011823]],[[-0.32101162]],[[-2.02667733]],[[-0.14003261]],[[ 3.32215425]],[[-4.12880877]],0,[[ 63.67966843]],[[ 0.23955183]],[[ 0.41988128]],[[-0.37582289]]
-0.2626,0.394,0.7727,-2.2308798499,-0.0225806319627,[[-0.26875932]],[[ 0.39890555]],[[ 0.77262665]],[[ 0.04780595]],[[ 0.07954082]],[[-0.32093163]],[[-2.04794225]],[[-0.14615005]],[[ 3.2353644]],[[-4.15999385]],0,[[ 63.83388158]],[[ 0.23092492]],[[ 0.42193707]],[[-0.37262665]]
-0.2626,0.394,0.7727,-2.2308798499,-0.0225806319627,[[-0.26673336]],[[ 0.39814768]],[[ 0.76993939]],[[ 0.04829246]],[[ 0.07905262]],[[-0.31792129]],[[-2.06717942]],[[-0.15162405]],[[ 3.15575303]],[[-4.1934327]],0,[[ 63.75752049]],[[ 0.22306428]],[[ 0.42415868]],[[-0.36993939]]
-0.2626,0.394,0.7727,-2.2308798499,-0.0225806319627,[[-0.26525584]],[[ 0.39759275]],[[ 0.76770482]],[[ 0.04860506]],[[ 0.07862975]],[[-0.31247422]],[[-2.08458168]],[[-0.156516]],[[ 3.08258612]],[[-4.22731662]],0,[[ 63.48795476]],[[ 0.21589244]],[[ 0.42641659]],[[-0.36770482]]
