x,y,z,yaw,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
-0.0815,0.2161,0.4656,0.0202458193231,[[-0.08783057]],[[ 0.21604735]],[[ 0.49545941]],[[ 0.01190074]],[[ 0.07010035]],[[-0.08880895]],[[ 0.]],[[ 0.]],[[ 0.7592983]],[[ 2.86147694]],[[-0.]],[[ 60.67107441]],[[ 0.08783057]],[[-0.21604735]],[[-0.09545941]]
-0.0815,0.2161,0.4656,0.0202458193231,[[-0.08601455]],[[ 0.21657122]],[[ 0.48996387]],[[ 0.01260367]],[[ 0.07002697]],[[-0.11537685]],[[ 0.]],[[ 0.]],[[ 0.73410883]],[[ 2.86598196]],[[-0.]],[[ 61.07869078]],[[ 0.08601455]],[[-0.21657122]],[[-0.08996387]]
-0.0815,0.2161,0.4656,0.0202458193231,[[-0.08468959]],[[ 0.21695144]],[[ 0.48511889]],[[ 0.01309939]],[[ 0.06989464]],[[-0.13666148]],[[ 0.]],[[ 0.]],[[ 0.71590192]],[[ 2.86846087]],[[-0.]],[[ 61.42736303]],[[ 0.08468959]],[[-0.21695144]],[[-0.08511889]]
-0.0815,0.2161,0.4656,0.0202458193231,[[-0.08372301]],[[ 0.21722684]],[[ 0.48086543]],[[ 0.01344427]],[[ 0.06971983]],[[-0.15330787]],[[ 0.]],[[ 0.]],[[ 0.70278738]],[[ 2.86946662]],[[-0.]],[[ 61.72326786]],[[ 0.08372301]],[[-0.21722684]],[[-0.08086543]]
-0.0696,0.2172,0.4295,0.0364773813667,[[-0.07976709]],[[ 0.21772624]],[[ 0.47140727]],[[ 0.01501878]],[[ 0.06963833]],[[-0.1990062]],[[ 0.]],[[ 0.]],[[ 0.64748309]],[[ 2.87364569]],[[-0.]],[[ 62.42466737]],[[ 0.07976709]],[[-0.21772624]],[[-0.07140727]]
-0.0696,0.2172,0.4295,0.0364773813667,[[-0.07688048]],[[ 0.21808863]],[[ 0.46306899]],[[ 0.01614426]],[[ 0.06950096]],[[-0.23561194]],[[ 0.]],[[ 0.]],[[ 0.60736224]],[[ 2.87589585]],[[-0.]],[[ 63.02461046]],[[ 0.07688048]],[[-0.21808863]],[[-0.06306899]]
-0.0696,0.2172,0.4295,0.0364773813667,[[-0.0747743]],[[ 0.21835103]],[[ 0.45574893]],[[ 0.01694273]],[[ 0.06932334]],[[-0.26423544]],[[ 0.]],[[ 0.]],[[ 0.57831564]],[[ 2.87674364]],[[-0.]],[[ 63.5337305]],[[ 0.0747743]],[[-0.21835103]],[[-0.05574893]]
-0.0696,0.2172,0.4295,0.0364773813667,[[-0.07323769]],[[ 0.21854046]],[[ 0.44935231]],[[ 0.0175031]],[[ 0.06911685]],[[-0.28588365]],[[ 0.]],[[ 0.]],[[ 0.55734591]],[[ 2.8765731]],[[-0.]],[[ 63.96180268]],[[ 0.07323769]],[[-0.21854046]],[[-0.04935231]]
-0.0696,0.2172,0.4295,0.0364773813667,[[-0.07211678]],[[ 0.21867666]],[[ 0.44379092]],[[ 0.01789012]],[[ 0.06888977]],[[-0.30146738]],[[ 0.]],[[ 0.]],[[ 0.54226662]],[[ 2.87566433]],[[-0.]],[[ 64.31779081]],[[ 0.07211678]],[[-0.21867666]],[[-0.04379092]]
-0.0644,0.2082,0.4296,0.0254818070791,[[-0.06987884]],[[ 0.21631558]],[[ 0.43899884]],[[ 0.01873118]],[[ 0.06764394]],[[-0.31171646]],[[ 0.]],[[ 0.]],[[ 0.51147659]],[[ 2.83959527]],[[-0.]],[[ 64.60864053]],[[ 0.06987884]],[[-0.21631558]],[[-0.03899884]]
-0.0644,0.2082,0.4296,0.0254818070791,[[-0.06824612]],[[ 0.21459044]],[[ 0.43488267]],[[ 0.01932059]],[[ 0.06666463]],[[-0.31747701]],[[ 0.]],[[ 0.]],[[ 0.48925539]],[[ 2.81255075]],[[-0.]],[[ 64.84325174]],[[ 0.06824612]],[[-0.21459044]],[[-0.03488267]]
-0.0644,0.2082,0.4296,0.0254818070791,[[-0.06705513]],[[ 0.21332945]],[[ 0.43137267]],[[ 0.01972678]],[[ 0.0658799]],[[-0.31941004]],[[ 0.]],[[ 0.]],[[ 0.47328348]],[[ 2.79209355]],[[-0.]],[[ 65.02841683]],[[ 0.06705513]],[[-0.21332945]],[[-0.03137267]]
-0.0644,0.2082,0.4296,0.0254818070791,[[-0.06618651]],[[ 0.21240723]],[[ 0.42840462]],[[ 0.01999962]],[[ 0.06523735]],[[-0.31810653]],[[ 0.]],[[ 0.]],[[ 0.46186885]],[[ 2.77644578]],[[-0.]],[[ 65.17030142]],[[ 0.06618651]],[[-0.21240723]],[[-0.02840462]]
-0.0644,0.2082,0.4296,0.0254818070791,[[-0.06555318]],[[ 0.21173225]],[[ 0.42591957]],[[ 0.02017545]],[[ 0.0646988]],[[-0.31409315]],[[ 0.]],[[ 0.]],[[ 0.45377728]],[[ 2.7643105]],[[-0.]],[[ 65.27448747]],[[ 0.06555318]],[[-0.21173225]],[[-0.02591957]]
-0.0644,0.2082,0.4296,0.0254818070791,[[-0.06509156]],[[ 0.21123775]],[[ 0.42386347]],[[ 0.02028071]],[[ 0.06423641]],[[-0.30783767]],[[ 0.]],[[ 0.]],[[ 0.44810845]],[[ 2.75474161]],[[-0.]],[[ 65.34601494]],[[ 0.06509156]],[[-0.21123775]],[[-0.02386347]]
-0.0459,0.2135,0.3418,0.0822050077689,[[-0.05970237]],[[ 0.21232255]],[[ 0.40822371]],[[ 0.02237811]],[[ 0.06441534]],[[-0.38027028]],[[ 0.]],[[ 0.]],[[ 0.3732426]],[[ 2.76737888]],[[-0.]],[[ 66.49016575]],[[ 0.05970237]],[[-0.21232255]],[[-0.00822371]]
-0.0459,0.2135,0.3418,0.0822050077689,[[-0.05576995]],[[ 0.21311236]],[[ 0.39446209]],[[ 0.02387546]],[[ 0.06447414]],[[-0.43769635]],[[ 0.]],[[ 0.]],[[ 0.31894486]],[[ 2.77586505]],[[-0.]],[[ 67.46537723]],[[ 0.05576995]],[[-0.21311236]],[[ 0.00553791]]
-0.0459,0.2135,0.3418,0.0822050077689,[[-0.05290073]],[[ 0.21368688]],[[ 0.38240611]],[[ 0.02493579]],[[ 0.06444584]],[[-0.48197582]],[[ 0.]],[[ 0.]],[[ 0.27964943]],[[ 2.78132722]],[[-0.]],[[ 68.28957352]],[[ 0.05290073]],[[-0.21368688]],[[ 0.01759389]]
-0.0459,0.2135,0.3418,0.0822050077689,[[-0.05080748]],[[ 0.21410429]],[[ 0.37189508]],[[ 0.02567786]],[[ 0.06435446]],[[-0.51479339]],[[ 0.]],[[ 0.]],[[ 0.25129618]],[[ 2.78458754]],[[-0.]],[[ 68.97921308]],[[ 0.05080748]],[[-0.21410429]],[[ 0.02810492]]
-0.0459,0.2135,0.3418,0.0822050077689,[[-0.04928055]],[[ 0.21440704]],[[ 0.36277968]],[[ 0.02618821]],[[ 0.06421753]],[[-0.53767096]],[[ 0.]],[[ 0.]],[[ 0.23092338]],[[ 2.7862457]],[[-0.]],[[ 69.54937081]],[[ 0.04928055]],[[-0.21440704]],[[ 0.03722032]]
-0.0377,0.2232,0.341,0.0616101225954,[[-0.04592748]],[[ 0.21727523]],[[ 0.35479433]],[[ 0.02742829]],[[ 0.06511054]],[[-0.55271317]],[[ 0.]],[[ 0.]],[[ 0.18499196]],[[ 2.82385768]],[[-0.]],[[ 70.02384947]],[[ 0.04592748]],[[-0.21727523]],[[ 0.04520567]]
-0.0377,0.2232,0.341,0.0616101225954,[[-0.04348118]],[[ 0.21936658]],[[ 0.34795242]],[[ 0.02829826]],[[ 0.0656874]],[[-0.56029453]],[[ 0.]],[[ 0.]],[[ 0.15182925]],[[ 2.85053976]],[[-0.]],[[ 70.40385146]],[[ 0.04348118]],[[-0.21936658]],[[ 0.05204758]]
-0.0377,0.2232,0.341,0.0616101225954,[[-0.04169667]],[[ 0.22089095]],[[ 0.34213486]],[[ 0.02889873]],[[ 0.06603432]],[[-0.56153206]],[[ 0.]],[[ 0.]],[[ 0.12797936]],[[ 2.86925271]],[[-0.]],[[ 70.70091706]],[[ 0.04169667]],[[-0.22089095]],[[ 0.05786514]]
-0.0377,0.2232,0.341,0.0616101225954,[[-0.04039515]],[[ 0.22200154]],[[ 0.33723209]],[[ 0.02930302]],[[ 0.0662141]],[[-0.55742329]],[[ 0.]],[[ 0.]],[[ 0.11092127]],[[ 2.88215637]],[[-0.]],[[ 70.92551184]],[[ 0.04039515]],[[-0.22200154]],[[ 0.06276791]]
-0.0377,0.2232,0.341,0.0616101225954,[[-0.03944613]],[[ 0.22281014]],[[ 0.33314358]],[[ 0.02956454]],[[ 0.06627249]],[[-0.54885616]],[[ 0.]],[[ 0.]],[[ 0.09881592]],[[ 2.89082628]],[[-0.]],[[ 71.08710156]],[[ 0.03944613]],[[-0.22281014]],[[ 0.06685642]]
-0.0377,0.2232,0.341,0.0616101225954,[[-0.03875438]],[[ 0.22339835]],[[ 0.32977734]],[[ 0.02972221]],[[ 0.06624282]],[[-0.53661826]],[[ 0.]],[[ 0.]],[[ 0.09032176]],[[ 2.89641177]],[[-0.]],[[ 71.19422436]],[[ 0.03875438]],[[-0.22339835]],[[ 0.07022266]]
-0.0377,0.2232,0.341,0.0253072741539,[[-0.03875438]],[[ 0.22339835]],[[ 0.32977734]],[[ 0.02972221]],[[ 0.06624282]],[[-0.53661826]],[[ 0.]],[[ 0.]],[[ 0.09032176]],[[ 2.89641177]],[[-0.]],[[ 71.19422436]],[[ 0.03875438]],[[-0.22339835]],[[ 0.07022266]]
-0.0377,0.2232,0.341,0.0253072741539,[[-0.03875438]],[[ 0.22339835]],[[ 0.32977734]],[[ 0.02972221]],[[ 0.06624282]],[[-0.53661826]],[[ 0.]],[[ 0.]],[[ 0.09032176]],[[ 2.89641177]],[[-0.]],[[ 71.19422436]],[[ 0.03875438]],[[-0.22339835]],[[ 0.07022266]]
-0.0377,0.2232,0.341,0.0253072741539,[[-0.03875438]],[[ 0.22339835]],[[ 0.32977734]],[[ 0.02972221]],[[ 0.06624282]],[[-0.53661826]],[[ 0.]],[[ 0.]],[[ 0.09032176]],[[ 2.89641177]],[[-0.]],[[ 71.19422436]],[[ 0.03875438]],[[-0.22339835]],[[ 0.07022266]]
