x,y,z,yaw,vzcam,xk,yk,zk,vxk,vyk,vzk,yawk,vyawk,pitch,roll,yaw,thrust,xd,yd,zd
0.3245,0.242,0.1961,0.708254610459,-0.894234082062,[[ 0.32475449]],[[ 0.24156481]],[[ 0.19399587]],[[ 0.00482879]],[[-0.01641975]],[[-0.72150958]],[[ 0.72790913]],[[ 0.07869534]],[[-3.95847321]],[[-0.51189197]],0,85,[[-0.40316653]],[[ 0.03571811]],[[ 0.20600413]]
0.3245,0.242,0.1961,0.708254610459,-0.894234082062,[[ 0.32472029]],[[ 0.24156392]],[[ 0.18826286]],[[ 0.00480296]],[[-0.01636863]],[[-0.71296347]],[[ 0.72669408]],[[ 0.07808139]],[[-3.95897735]],[[-0.50630761]],0,85,[[-0.40318348]],[[ 0.03520616]],[[ 0.21173714]]
0.3233,0.2392,0.1962,0.737227076042,0.00138888837379,[[ 0.32436828]],[[ 0.24080078]],[[ 0.18352936]],[[ 0.00467772]],[[-0.0165563]],[[-0.69914661]],[[ 0.72843001]],[[ 0.07837429]],[[-3.94820157]],[[-0.51709738]],0,85,[[-0.40235106]],[[ 0.03624113]],[[ 0.21647064]]
0.3233,0.2392,0.1962,0.737227076042,0.00138888837379,[[ 0.32411126]],[[ 0.24024419]],[[ 0.17966486]],[[ 0.00458261]],[[-0.01667872]],[[-0.68111564]],[[ 0.72999856]],[[ 0.07861497]],[[-3.94023357]],[[-0.52600126]],0,85,[[-0.40173102]],[[ 0.03711556]],[[ 0.22033514]]
0.3233,0.2392,0.1962,0.737227076042,0.00138888837379,[[ 0.32392357]],[[ 0.23983836]],[[ 0.17656657]],[[ 0.0045095]],[[-0.01675356]],[[-0.65970612]],[[ 0.73141566]],[[ 0.07880846]],[[-3.93433277]],[[-0.53341988]],0,85,[[-0.40126727]],[[ 0.03786149]],[[ 0.22343343]]
0.3233,0.2392,0.1962,0.737227076042,0.00138888837379,[[ 0.32378649]],[[ 0.23954255]],[[ 0.17414107]],[[ 0.00445247]],[[-0.01679372]],[[-0.63565167]],[[ 0.73269572]],[[ 0.07895933]],[[-3.9299565]],[[-0.53965473]],0,85,[[-0.40091872]],[[ 0.03850331]],[[ 0.22585893]]
0.3233,0.2392,0.1962,0.737227076042,0.00138888837379,[[ 0.32368634]],[[ 0.23932704]],[[ 0.1723036]],[[ 0.00440718]],[[-0.01680861]],[[-0.60959353]],[[ 0.73385178]],[[ 0.07907172]],[[-3.92670685]],[[-0.5449345]],0,85,[[-0.40065523]],[[ 0.03905973]],[[ 0.2276964]]
0.3233,0.2392,0.1962,0.737227076042,0.00138888837379,[[ 0.32361315]],[[ 0.23917013]],[[ 0.17097749]],[[ 0.00437046]],[[-0.01680511]],[[-0.58208931]],[[ 0.73489562]],[[ 0.07914934]],[[-3.92429192]],[[-0.54943424]],0,85,[[-0.40045473]],[[ 0.03954526]],[[ 0.22902251]]
0.3285,0.2467,0.1165,0.723962573727,-1.24530997631,[[ 0.32497636]],[[ 0.24109938]],[[ 0.15741851]],[[ 0.00478357]],[[-0.0161485]],[[-0.62670943]],[[ 0.73453884]],[[ 0.0787972]],[[-3.95500202]],[[-0.54074916]],0,85,[[-0.40277358]],[[ 0.0388843]],[[ 0.24258149]]
0.3285,0.2467,0.1165,0.723962573727,-1.24530997631,[[ 0.32597118]],[[ 0.24250777]],[[ 0.14564063]],[[ 0.00508004]],[[-0.01565702]],[[-0.65848622]],[[ 0.73421382]],[[ 0.07845588]],[[-3.97749287]],[[-0.53401141]],0,85,[[-0.40446834]],[[ 0.03837439]],[[ 0.25435937]]
0.3285,0.2467,0.1165,0.723962573727,-1.24530997631,[[ 0.32669711]],[[ 0.24353603]],[[ 0.13546862]],[[ 0.00529141]],[[-0.01528608]],[[-0.67917079]],[[ 0.73391755]],[[ 0.07812443]],[[-3.99398248]],[[-0.52872108]],0,85,[[-0.40570745]],[[ 0.03797724]],[[ 0.26453138]]
0.3285,0.2467,0.1165,0.723962573727,-1.24530997631,[[ 0.32722681]],[[ 0.24428684]],[[ 0.12674036]],[[ 0.00544068]],[[-0.01500316]],[[-0.69033753]],[[ 0.73364731]],[[ 0.07780197]],[[-4.00608974]],[[-0.52451007]],0,85,[[-0.40661384]],[[ 0.03766462]],[[ 0.27325964]]
0.3285,0.2467,0.1165,0.723962573727,-1.24530997631,[[ 0.32761327]],[[ 0.24483515]],[[ 0.11930628]],[[ 0.00554464]],[[-0.01478453]],[[-0.69339768]],[[ 0.73340062]],[[ 0.07748773]],[[-4.01499627]],[[-0.52110709]],0,85,[[-0.40727727]],[[ 0.03741567]],[[ 0.28069372]]
0.3321,0.2605,0.0352,0.731816555361,-1.76739115778,[[ 0.32887602]],[[ 0.24899546]],[[ 0.10009923]],[[ 0.00592261]],[[-0.01343576]],[[-0.76416789]],[[ 0.73394447]],[[ 0.07741688]],[[-4.06379531]],[[-0.4933731]],0,85,[[-0.41098109]],[[ 0.03539376]],[[ 0.29990077]]
0.3321,0.2605,0.0352,0.731816555361,-1.76739115778,[[ 0.32979748]],[[ 0.25203211]],[[ 0.0833516]],[[ 0.00619255]],[[-0.012443]],[[-0.81667544]],[[ 0.73443441]],[[ 0.07732972]],[[-4.09939963]],[[-0.47344178]],0,85,[[-0.41368268]],[[ 0.03395881]],[[ 0.3166484]]
0.3321,0.2605,0.0352,0.731816555361,-1.76739115778,[[ 0.33046985]],[[ 0.25424865]],[[ 0.06882587]],[[ 0.00638367]],[[-0.0117101]],[[-0.85334321]],[[ 0.73487559]],[[ 0.07722787]],[[-4.12537255]],[[-0.45915764]],0,85,[[-0.41565268]],[[ 0.03294766]],[[ 0.33117413]]
0.3321,0.2605,0.0352,0.731816555361,-1.76739115778,[[ 0.33096043]],[[ 0.25586663]],[[ 0.05630186]],[[ 0.00651727]],[[-0.01116689]],[[-0.87635401]],[[ 0.73527263]],[[ 0.0771128]],[[-4.14431613]],[[-0.4489541]],0,85,[[-0.41708873]],[[ 0.03224179]],[[ 0.34369814]]
0.3321,0.2605,0.0352,0.731816555361,-1.76739115778,[[ 0.33131832]],[[ 0.25704774]],[[ 0.0455761]],[[ 0.00660891]],[[-0.01076216]],[[-0.88766877]],[[ 0.73562976]],[[ 0.07698584]],[[-4.15813033]],[[-0.44169309]],0,85,[[-0.41813512]],[[ 0.03175522]],[[ 0.3544239]]
0.3321,0.2605,0.0352,0.731816555361,-1.76739115778,[[ 0.33157937]],[[ 0.25791001]],[[ 0.03646095]],[[ 0.00666995]],[[-0.01045851]],[[-0.88904379]],[[ 0.73595076]],[[ 0.07684819]],[[-4.16820229]],[[-0.43654835]],0,85,[[-0.41889723]],[[ 0.03142558]],[[ 0.36353905]]
0.3349,0.2604,0.0339,0.727802298082,-0.0200000557534,[[ 0.3325326]],[[ 0.25851231]],[[ 0.02857713]],[[ 0.0069475]],[[-0.0102372]],[[-0.88323939]],[[ 0.73584593]],[[ 0.07658037]],[[-4.18289956]],[[-0.43826742]],0,85,[[-0.42001139]],[[ 0.03157502]],[[ 0.37142287]]
0.3349,0.2604,0.0339,0.727802298082,-0.0200000557534,[[ 0.33322814]],[[ 0.25895213]],[[ 0.02199591]],[[ 0.0071435]],[[-0.01006746]],[[-0.87025842]],[[ 0.73574895]],[[ 0.07631579]],[[-4.19364238]],[[-0.43932647]],0,85,[[-0.42082525]],[[ 0.03167505]],[[ 0.37800409]]
0.3349,0.2604,0.0339,0.727802298082,-0.0200000557534,[[ 0.33373561]],[[ 0.25927336]],[[ 0.01657051]],[[ 0.00728002]],[[-0.00993537]],[[-0.85136125]],[[ 0.73565909]],[[ 0.07605419]],[[-4.20149829]],[[-0.4399104]],0,85,[[-0.4214199]],[[ 0.03173963]],[[ 0.38342949]]
0.3349,0.2604,0.0339,0.727802298082,-0.0200000557534,[[ 0.33410582]],[[ 0.25950803]],[[ 0.01216685]],[[ 0.00737312]],[[-0.0098308]],[[-0.82766205]],[[ 0.73557567]],[[ 0.07579537]],[[-4.20724653]],[[-0.44015348]],0,85,[[-0.42185449]],[[ 0.03177889]],[[ 0.38783315]]
0.3349,0.2604,0.0339,0.727802298082,-0.0200000557534,[[ 0.33437583]],[[ 0.25967952]],[[ 0.00866282]],[[ 0.00743458]],[[-0.00974633]],[[-0.80014184]],[[ 0.73549808]],[[ 0.07553914]],[[-4.2114559]],[[-0.44015312]],0,85,[[-0.42217224]],[[ 0.03180016]],[[ 0.39133718]]
0.3385,0.2602,0.0582,0.73949600407,0.476469483428,[[ 0.33555355]],[[ 0.25975041]],[[ 0.00981204]],[[ 0.00778001]],[[-0.00969362]],[[-0.74737656]],[[ 0.73657104]],[[ 0.07563653]],[[-4.22309468]],[[-0.45398777]],0,85,[[-0.42305793]],[[ 0.03299174]],[[ 0.39018796]]
0.3385,0.2602,0.0582,0.73949600407,0.476469483428,[[ 0.33641291]],[[ 0.25980238]],[[ 0.01122224]],[[ 0.0080247]],[[-0.009647]],[[-0.69614904]],[[ 0.73753979]],[[ 0.07570166]],[[-4.23148715]],[[-0.46477346]],0,85,[[-0.42369674]],[[ 0.03394099]],[[ 0.38877776]]
0.3385,0.2602,0.0582,0.73949600407,0.476469483428,[[ 0.33703992]],[[ 0.25984052]],[[ 0.01283896]],[[ 0.00819588]],[[-0.00960486]],[[-0.6466845]],[[ 0.73841425]],[[ 0.07573768]],[[-4.23752243]],[[-0.47325252]],0,85,[[-0.42415628]],[[ 0.03470533]],[[ 0.38716104]]
0.3385,0.2602,0.0582,0.73949600407,0.476469483428,[[ 0.33749735]],[[ 0.25986858]],[[ 0.01461456]],[[ 0.00831343]],[[-0.009566]],[[-0.59915618]],[[ 0.7392034]],[[ 0.07574742]],[[-4.24184755]],[[-0.4799755]],0,85,[[-0.4244857]],[[ 0.03532747]],[[ 0.38538544]]
0.3385,0.2602,0.0582,0.73949600407,0.476469483428,[[ 0.337831]],[[ 0.25988928]],[[ 0.01650746]],[[ 0.00839186]],[[-0.00952958]],[[-0.55369201]],[[ 0.73991535]],[[ 0.07573346]],[[-4.24493329]],[[-0.48535186]],0,85,[[-0.42472081]],[[ 0.03583935]],[[ 0.38349254]]
0.3385,0.2602,0.0582,0.73949600407,0.476469483428,[[ 0.33807433]],[[ 0.2599046]],[[ 0.01848167]],[[ 0.00844176]],[[-0.00949494]],[[-0.51038063]],[[ 0.74055744]],[[ 0.07569812]],[[-4.24712211]],[[-0.48968709]],0,85,[[-0.42488764]],[[ 0.03626491]],[[ 0.38151833]]
0.3444,0.2697,0.0578,0.771784595232,-0.0075471736138,[[ 0.33985917]],[[ 0.26250427]],[[ 0.02044253]],[[ 0.00897412]],[[-0.00865133]],[[-0.46964369]],[[ 0.74429861]],[[ 0.07661327]],[[-4.28563161]],[[-0.49594336]],0,85,[[-0.42782302]],[[ 0.03715116]],[[ 0.37955747]]
0.3444,0.2697,0.0578,0.771784595232,-0.0075471736138,[[ 0.34116161]],[[ 0.2644018]],[[ 0.02243413]],[[ 0.00935378]],[[-0.00803018]],[[-0.43107851]],[[ 0.74768164]],[[ 0.07741579]],[[-4.31338912]],[[-0.50340753]],0,85,[[-0.42994013]],[[ 0.03809247]],[[ 0.37756587]]
0.3444,0.2697,0.0578,0.771784595232,-0.0075471736138,[[ 0.34211196]],[[ 0.26578687]],[[ 0.02443331]],[[ 0.00962203]],[[-0.00757141]],[[-0.39469337]],[[ 0.75074058]],[[ 0.07811645]],[[-4.33331752]],[[-0.51143074]],0,85,[[-0.43146135]],[[ 0.03904302]],[[ 0.37556669]]
0.3444,0.2697,0.0578,0.771784595232,-0.0075471736138,[[ 0.34280534]],[[ 0.26679791]],[[ 0.02642054]],[[ 0.00980899]],[[-0.00723117]],[[-0.36047522]],[[ 0.75350625]],[[ 0.07872504]],[[-4.3475522]],[[-0.51958175]],0,85,[[-0.43254915]],[[ 0.03997321]],[[ 0.37357946]]
0.3444,0.2697,0.0578,0.771784595232,-0.0075471736138,[[ 0.34331117]],[[ 0.26753597]],[[ 0.0283795]],[[ 0.00993664]],[[-0.00697747]],[[-0.32839325]],[[ 0.75600655]],[[ 0.07925037]],[[-4.35765234]],[[-0.52758019]],0,85,[[-0.43332221]],[[ 0.0408646]],[[ 0.3716205]]
0.3444,0.2697,0.0578,0.771784595232,-0.0075471736138,[[ 0.34368011]],[[ 0.2680748]],[[ 0.03029671]],[[ 0.01002104]],[[-0.00678693]],[[-0.29840192]],[[ 0.75826671]],[[ 0.07970045]],[[-4.36475574]],[[-0.53524995]],0,85,[[-0.43386714]],[[ 0.04170638]],[[ 0.36970329]]
0.3449,0.2659,0.088,0.771784595232,0.487096489481,[[ 0.34408538]],[[ 0.2674329]],[[ 0.03696408]],[[ 0.01011654]],[[-0.00696664]],[[-0.24274914]],[[ 0.76030957]],[[ 0.08008252]],[[-4.36161977]],[[-0.55357007]],0,85,[[-0.43363234]],[[ 0.04333705]],[[ 0.36303592]]
0.3449,0.2659,0.088,0.771784595232,0.487096489481,[[ 0.34438093]],[[ 0.26696457]],[[ 0.04303913]],[[ 0.0101774]],[[-0.00709145]],[[-0.19372097]],[[ 0.76215581]],[[ 0.08040311]],[[-4.35907287]],[[-0.568373]],0,85,[[-0.433442]],[[ 0.04468039]],[[ 0.35696087]]
0.3449,0.2659,0.088,0.771784595232,0.487096489481,[[ 0.34459639]],[[ 0.26662294]],[[ 0.04856035]],[[ 0.01021299]],[[-0.00717621]],[[-0.15071349]],[[ 0.76382412]],[[ 0.08066816]],[[-4.35698244]],[[-0.58046045]],0,85,[[-0.43328616]],[[ 0.04579921]],[[ 0.35143965]]
0.3449,0.2659,0.088,0.771784595232,0.487096489481,[[ 0.34475341]],[[ 0.26637376]],[[ 0.05356518]],[[ 0.01023018]],[[-0.00723175]],[[-0.11316359]],[[ 0.76533143]],[[ 0.08088302]],[[-4.35524785]],[[-0.59043147]],0,85,[[-0.43315725]],[[ 0.04674073]],[[ 0.34643482]]
0.3449,0.2659,0.088,0.771784595232,0.487096489481,[[ 0.34486778]],[[ 0.26619207]],[[ 0.05808985]],[[ 0.01023395]],[[-0.00726599]],[[-0.08054767]],[[ 0.76669306]],[[ 0.08105254]],[[-4.3537927]],[[-0.59873594]],0,[[ 82.73384439]],[[-0.43304952]],[[ 0.04754068]],[[ 0.34191015]]
0.3443,0.2606,0.1668,0.756774763665,1.54510167969,[[ 0.34478755]],[[ 0.26461565]],[[ 0.07470117]],[[ 0.01017679]],[[-0.00773678]],[[ 0.01988271]],[[ 0.76645282]],[[ 0.08073031]],[[-4.33874755]],[[-0.61148462]],0,[[ 74.87315169]],[[-0.43190975]],[[ 0.04851661]],[[ 0.32529883]]
0.3443,0.2606,0.1668,0.756774763665,1.54510167969,[[ 0.34472876]],[[ 0.2634653]],[[ 0.08951529]],[[ 0.01012653]],[[-0.00807271]],[[ 0.10415884]],[[ 0.76623321]],[[ 0.08041538]],[[-4.32778974]],[[-0.62048454]],0,[[ 68.23311676]],[[-0.43108035]],[[ 0.04920985]],[[ 0.31048471]]
0.3443,0.2606,0.1668,0.756774763665,1.54510167969,[[ 0.34468562]],[[ 0.26262592]],[[ 0.10268219]],[[ 0.01008132]],[[-0.00831022]],[[ 0.17407694]],[[ 0.76603226]],[[ 0.08010715]],[[-4.31981172]],[[-0.62676322]],0,[[ 62.68050439]],[[-0.43047722]],[[ 0.04969823]],[[ 0.29731781]]
0.3443,0.2606,0.1668,0.756774763665,1.54510167969,[[ 0.3446539]],[[ 0.2620135]],[[ 0.11434308]],[[ 0.01003983]],[[-0.00847594]],[[ 0.23127928]],[[ 0.76584821]],[[ 0.07980505]],[[-4.31400569]],[[-0.63106951]],0,60,[[-0.430039]],[[ 0.05003845]],[[ 0.28565692]]
0.3443,0.2606,0.1668,0.756774763665,1.54510167969,[[ 0.34463053]],[[ 0.26156672]],[[ 0.12463053]],[[ 0.01000108]],[[-0.00858927]],[[ 0.27726353]],[[ 0.76567947]],[[ 0.07950857]],[[-4.30978253]],[[-0.63394888]],0,60,[[-0.42972096]],[[ 0.05027176]],[[ 0.27536947]]
0.3443,0.2606,0.1668,0.756774763665,1.54510167969,[[ 0.34461324]],[[ 0.26124085]],[[ 0.13366864]],[[ 0.00996435]],[[-0.00866441]],[[ 0.31339206]],[[ 0.76552457]],[[ 0.07921724]],[[-4.30671259]],[[-0.63579838]],0,60,[[-0.42949047]],[[ 0.05042818]],[[ 0.26633136]]
0.3443,0.2606,0.1668,0.756774763665,1.54510167969,[[ 0.34460039]],[[ 0.26100321]],[[ 0.14157319]],[[ 0.00992914]],[[-0.00871168]],[[ 0.34090096]],[[ 0.76538222]],[[ 0.07893065]],[[-4.30448258]],[[-0.63690685]],0,60,[[-0.42932374]],[[ 0.05052951]],[[ 0.25842681]]
0.3502,0.2767,0.2214,0.755727566114,0.814923540401,[[ 0.34619824]],[[ 0.26521641]],[[ 0.15713529]],[[ 0.0103983]],[[-0.00736536]],[[ 0.41097925]],[[ 0.76514867]],[[ 0.07861697]],[[-4.35804775]],[[-0.61011888]],0,60,[[-0.43340627]],[[ 0.04849709]],[[ 0.24286471]]
0.3502,0.2767,0.2214,0.755727566114,0.814923540401,[[ 0.34736417]],[[ 0.26829152]],[[ 0.17081181]],[[ 0.01073076]],[[-0.00637957]],[[ 0.46614381]],[[ 0.76493515]],[[ 0.0783104]],[[-4.39710913]],[[-0.59026815]],0,60,[[-0.43638724]],[[ 0.04699347]],[[ 0.22918819]]
0.3502,0.2767,0.2214,0.755727566114,0.814923540401,[[ 0.34821486]],[[ 0.27053599]],[[ 0.1827772]],[[ 0.0109635]],[[-0.00565691]],[[ 0.50826055]],[[ 0.76473979]],[[ 0.07801034]],[[-4.42558484]],[[-0.5755005]],0,60,[[-0.43856419]],[[ 0.04587767]],[[ 0.2172228]]
0.3502,0.2767,0.2214,0.755727566114,0.814923540401,[[ 0.34883548]],[[ 0.27217421]],[[ 0.19319386]],[[ 0.01112347]],[[-0.00512631]],[[ 0.5390183]],[[ 0.76456085]],[[ 0.07771623]],[[-4.44633415]],[[-0.56445991]],0,60,[[-0.4401543]],[[ 0.04504651]],[[ 0.20680614]]
0.3502,0.2767,0.2214,0.755727566114,0.814923540401,[[ 0.34928817]],[[ 0.27336996]],[[ 0.20221258]],[[ 0.01123037]],[[-0.00473591]],[[ 0.55994148]],[[ 0.76439678]],[[ 0.07742759]],[[-4.46144368]],[[-0.55615447]],0,60,[[-0.44131601]],[[ 0.04442451]],[[ 0.19778742]]
0.3534,0.28,0.2834,0.71802845427,1.21568913884,[[ 0.35049014]],[[ 0.27514186]],[[ 0.21983312]],[[ 0.01157152]],[[-0.00416635]],[[ 0.62925882]],[[ 0.760554]],[[ 0.07601169]],[[-4.49086727]],[[-0.53268035]],0,60,[[-0.44357565]],[[ 0.04227319]],[[ 0.18016688]]
0.3534,0.28,0.2834,0.71802845427,1.21568913884,[[ 0.35136712]],[[ 0.27643514]],[[ 0.23523431]],[[ 0.01180985]],[[-0.00374841]],[[ 0.68178173]],[[ 0.75707479]],[[ 0.07471163]],[[-4.51255264]],[[-0.51227445]],0,60,[[-0.4452457]],[[ 0.04039194]],[[ 0.16476569]]
0.3534,0.28,0.2834,0.71802845427,1.21568913884,[[ 0.3520069]],[[ 0.27737911]],[[ 0.24862788]],[[ 0.01197318]],[[-0.00344114]],[[ 0.71969945]],[[ 0.75392461]],[[ 0.07351646]],[[-4.5285635]],[[-0.49443222]],0,60,[[-0.44648329]],[[ 0.0387389]],[[ 0.15137212]]
0.3534,0.28,0.2834,0.71802845427,1.21568913884,[[ 0.35247356]],[[ 0.27806814]],[[ 0.26021028]],[[ 0.01208179]],[[-0.00321465]],[[ 0.74498698]],[[ 0.75107217]],[[ 0.07241626]],[[-4.54040809]],[[-0.47874658]],0,60,[[-0.44740329]],[[ 0.03727999]],[[ 0.13978972]]
0.3534,0.28,0.2834,0.71802845427,1.21568913884,[[ 0.35281387]],[[ 0.27857108]],[[ 0.27016333]],[[ 0.01215051]],[[-0.00304713]],[[ 0.75942108]],[[ 0.74848917]],[[ 0.07140206]],[[-4.54918932]],[[-0.46488801]],0,60,[[-0.44808971]],[[ 0.0359873]],[[ 0.12983667]]
0.3534,0.28,0.2834,0.71802845427,1.21568913884,[[ 0.35306196]],[[ 0.27893822]],[[ 0.27865489]],[[ 0.01219014]],[[-0.00292265]],[[ 0.76459545]],[[ 0.74614999]],[[ 0.07046575]],[[-4.5557143]],[[-0.45258851]],0,60,[[-0.44860406]],[[ 0.03483786]],[[ 0.12134511]]
0.3534,0.28,0.2834,0.71802845427,1.21568913884,[[ 0.35324275]],[[ 0.27920624]],[[ 0.28583951]],[[ 0.01220857]],[[-0.00282959]],[[ 0.76193526]],[[ 0.74403146]],[[ 0.06959997]],[[-4.5605741]],[[-0.44162875]],0,60,[[-0.44899139]],[[ 0.03381265]],[[ 0.11416049]]
0.3576,0.2918,0.329,0.720471915223,0.642252623944,[[ 0.3545187]],[[ 0.28261681]],[[ 0.29911114]],[[ 0.01256982]],[[-0.00175297]],[[ 0.79452796]],[[ 0.74235192]],[[ 0.06887147]],[[-4.60370807]],[[-0.41197102]],0,60,[[-0.4522934]],[[ 0.03140789]],[[ 0.10088886]]
0.3576,0.2918,0.329,0.720471915223,0.642252623944,[[ 0.35544965]],[[ 0.28510601]],[[ 0.31054621]],[[ 0.01282192]],[[-0.00096818]],[[ 0.81465113]],[[ 0.74083029]],[[ 0.06819363]],[[-4.63515563]],[[-0.38879081]],0,60,[[-0.45470758]],[[ 0.02951113]],[[ 0.08945379]]
0.3576,0.2918,0.329,0.720471915223,0.642252623944,[[ 0.3561288]],[[ 0.28692274]],[[ 0.32033194]],[[ 0.0129944]],[[-0.00039638]],[[ 0.82410333]],[[ 0.73945158]],[[ 0.0675617]],[[-4.6580753]],[[-0.37049149]],0,60,[[-0.45647388]],[[ 0.02799959]],[[ 0.07966806]]
0.3576,0.2918,0.329,0.720471915223,0.642252623944,[[ 0.35662417]],[[ 0.28824866]],[[ 0.32864088]],[[ 0.01310881]],[[  1.99748531e-05]],[[ 0.82449493]],[[ 0.73820219]],[[ 0.06697136]],[[-4.67476972]],[[-0.35588775]],0,60,[[-0.45776721]],[[ 0.02678186]],[[ 0.07135912]]
0.3576,0.2918,0.329,0.720471915223,0.642252623944,[[ 0.35698541]],[[ 0.28921637]],[[ 0.33563171]],[[ 0.01318086]],[[ 0.00032288]],[[ 0.8172633]],[[ 0.73706984]],[[ 0.06641873]],[[-4.68691799]],[[-0.34409822]],0,60,[[-0.45871513]],[[ 0.02578976]],[[ 0.06436829]]
0.3576,0.2918,0.329,0.720471915223,0.642252623944,[[ 0.35724875]],[[ 0.28992263]],[[ 0.34144994]],[[ 0.01322204]],[[ 0.00054298]],[[ 0.8036871]],[[ 0.73604341]],[[ 0.06590027]],[[-4.69574484]],[[-0.33446616]],0,60,[[-0.45941069]],[[ 0.02497227]],[[ 0.05855006]]
0.3625,0.3043,0.3289,0.706509281207,-0.00166666825612,[[ 0.35877565]],[[ 0.29384368]],[[ 0.34621279]],[[ 0.01365868]],[[ 0.00176885]],[[ 0.78480814]],[[ 0.73374535]],[[ 0.06499344]],[[-4.74555042]],[[-0.29859828]],0,60,[[-0.46322661]],[[ 0.02202689]],[[ 0.05378721]]
0.3625,0.3043,0.3289,0.706509281207,-0.00166666825612,[[ 0.35988972]],[[ 0.29670537]],[[ 0.35005942]],[[ 0.0139647]],[[ 0.00265924]],[[ 0.76173457]],[[ 0.73166418]],[[ 0.0641559]],[[-4.78179588]],[[-0.27029137]],0,60,[[-0.4660123]],[[ 0.01967784]],[[ 0.04994058]]
0.3625,0.3043,0.3289,0.706509281207,-0.00166666825612,[[ 0.36070249]],[[ 0.29879387]],[[ 0.35310026]],[[ 0.01417544]],[[ 0.00330476]],[[ 0.73534509]],[[ 0.72977928]],[[ 0.06338112]],[[-4.80815319]],[[-0.24772416]],0,60,[[-0.46804675]],[[ 0.01778469]],[[ 0.04689974]]
0.3625,0.3043,0.3289,0.706509281207,-0.00166666825612,[[ 0.36129535]],[[ 0.30031805]],[[ 0.35543557]],[[ 0.01431667]],[[ 0.0037716]],[[ 0.70640902]],[[ 0.728072]],[[ 0.06266319]],[[-4.82729773]],[[-0.22953766]],0,60,[[-0.46953323]],[[ 0.01624234]],[[ 0.04456443]]
0.3625,0.3043,0.3289,0.706509281207,-0.00166666825612,[[ 0.36172772]],[[ 0.30143037]],[[ 0.35715614]],[[ 0.01440721]],[[ 0.00410803]],[[ 0.67559674]],[[ 0.72652544]],[[ 0.06199674]],[[-4.84117931]],[[-0.21471606]],0,60,[[-0.47061986]],[[ 0.01497193]],[[ 0.04284386]]
0.3625,0.3043,0.3289,0.706509281207,-0.00166666825612,[[ 0.36204295]],[[ 0.30224209]],[[ 0.35834397]],[[ 0.0144608]],[[ 0.0043493]],[[ 0.64348918]],[[ 0.72512435]],[[ 0.06137695]],[[-4.85121932]],[[-0.20249825]],0,60,[[-0.47141465]],[[ 0.0139141]],[[ 0.04165603]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36180952]],[[ 0.30463257]],[[ 0.37437202]],[[ 0.01434244]],[[ 0.00508408]],[[ 0.69880617]],[[ 0.72436768]],[[ 0.06095668]],[[-4.86944654]],[[-0.1730906]],0,60,[[-0.47283431]],[[ 0.01161243]],[[ 0.02562798]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36163882]],[[ 0.30637712]],[[ 0.38831625]],[[ 0.0142441]],[[ 0.00561433]],[[ 0.73891749]],[[ 0.72368133]],[[ 0.06055927]],[[-4.88261065]],[[-0.15092027]],0,60,[[-0.4738694]],[[ 0.00986756]],[[ 0.01168375]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36151392]],[[ 0.30765022]],[[ 0.40038019]],[[ 0.0141604]],[[ 0.00599533]],[[ 0.76587354]],[[ 0.72305862]],[[ 0.06018259]],[[-4.89208449]],[[-0.13409728]],0,60,[[-0.47462419]],[[ 0.00853527]],[[-0.00038019]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36142244]],[[ 0.30857924]],[[ 0.41075223]],[[ 0.01408743]],[[ 0.00626741]],[[ 0.78151926]],[[ 0.72249349]],[[ 0.05982472]],[[-4.89886818]],[[-0.12123498]],0,60,[[-0.47517463]],[[ 0.00750964]],[[-0.01075223]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36135535]],[[ 0.30925713]],[[ 0.41960633]],[[ 0.01402232]],[[ 0.00646002]],[[ 0.7875099]],[[ 0.72198049]],[[ 0.05948394]],[[-4.90369045]],[[-0.11131511]],0,60,[[-0.47557607]],[[ 0.00671278]],[[-0.01960633]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36130606]],[[ 0.30975173]],[[ 0.4271027]],[[ 0.01396299]],[[ 0.00659464]],[[ 0.78532604]],[[ 0.72151465]],[[ 0.05915866]],[[-4.90708243]],[[-0.10358913]],0,60,[[-0.47586883]],[[ 0.00608734]],[[-0.0271027]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36126977]],[[ 0.31011255]],[[ 0.43338852]],[[ 0.01390792]],[[ 0.00668696]],[[ 0.77628771]],[[ 0.7210915]],[[ 0.05884748]],[[-4.90943129]],[[-0.09750601]],0,60,[[-0.47608233]],[[ 0.00559101]],[[-0.03338852]]
0.3608,0.3109,0.4251,0.711745268963,1.50312195384,[[ 0.36124297]],[[ 0.31037574]],[[ 0.43859866]],[[ 0.01385598]],[[ 0.00674842]],[[ 0.76156792]],[[ 0.72070699]],[[ 0.05854909]],[[-4.91101928]],[[-0.09265942]],0,60,[[-0.47623799]],[[ 0.00519251]],[[-0.03859866]]
